Distance_(pixels),Gray_Value
1011,43.293
1012,43.650
1013,43.037
1014,42.836
1015,43.546
1016,45.311
1017,43.261
1018,41.472
1019,40.085
1020,40.326
1021,41.078
1022,41.217
1023,41.000
1024,39.967
1025,39.482
1026,39.741
1027,40.930
1028,41.344
1029,41.686
1030,42.585
1031,44.071
1032,42.199
1033,42.099
1034,41.700
1035,41.232
1036,41.591
1037,42.124
1038,42.237
1039,41.809
1040,43.329
1041,43.497
1042,43.398
1043,43.609
1044,43.178
1045,43.749
1046,44.728
1047,44.325
1048,44.111
1049,42.703
1050,42.688
1051,42.737
1052,42.113
1053,39.056
1054,36.504
1055,37.219
1056,41.465
1057,46.221
1058,51.729
1059,49.781
1060,44.198
1061,40.751
1062,38.606
1063,40.007
1064,43.710
1065,44.354
1066,46.578
1067,46.992
1068,45.309
1069,45.852
1070,46.000
1071,44.399
1072,43.074
1073,46.096
1074,48.186
1075,47.682
1076,45.219
1077,43.971
1078,43.975
1079,44.155
1080,46.233
1081,46.269
1082,46.426
1083,46.285
1084,46.382
1085,43.615
1086,39.597
1087,36.383
1088,39.371
1089,48.171
1090,56.124
1091,54.545
1092,48.659
1093,44.104
1094,42.425
1095,42.124
1096,45.880
1097,47.450
1098,48.916
1099,48.324
1100,47.215
1101,48.304
1102,50.616
1103,51.843
1104,50.941
1105,51.974
1106,52.552
1107,50.944
1108,49.241
1109,49.280
1110,49.325
1111,49.307
1112,49.081
1113,48.680
1114,49.715
1115,49.705
1116,49.195
1117,51.645
1118,54.045
1119,53.434
1120,50.247
1121,50.669
1122,50.979
1123,50.257
1124,50.016
1125,50.769
1126,53.336
1127,55.787
1128,55.433
1129,56.128
1130,54.365
1131,51.506
1132,49.408
1133,49.143
1134,49.196
1135,48.473
1136,50.553
1137,50.243
1138,50.157
1139,50.221
1140,50.457
1141,53.784
1142,57.583
1143,58.532
1144,57.046
1145,53.752
1146,51.911
1147,51.667
1148,50.909
1149,51.852
1150,53.184
1151,52.875
1152,52.980
1153,54.096
1154,54.810
1155,54.880
1156,54.633
1157,53.614
1158,52.974
1159,52.460
1160,52.859
1161,54.221
1162,58.132
1163,60.565
1164,62.443
1165,65.187
1166,65.351
1167,62.287
1168,57.330
1169,57.782
1170,58.255
1171,59.982
1172,61.813
1173,62.120
1174,63.108
1175,62.215
1176,61.167
1177,63.498
1178,65.886
1179,67.436
1180,67.840
1181,66.355
1182,64.356
1183,63.855
1184,65.909
1185,64.778
1186,65.555
1187,68.292
1188,70.919
1189,72.345
1190,72.609
1191,70.972
1192,68.187
1193,67.668
1194,67.675
1195,68.500
1196,69.986
1197,70.264
1198,69.892
1199,69.029
1200,68.884
1201,64.175
1202,61.575
1203,69.367
1204,78.285
1205,83.467
1206,87.174
1207,87.564
1208,86.456
1209,85.425
1210,84.823
1211,83.651
1212,82.544
1213,82.047
1214,81.723
1215,80.152
1216,76.872
1217,75.217
1218,75.718
1219,77.289
1220,79.815
1221,80.878
1222,80.554
1223,79.650
1224,79.899
1225,79.597
1226,80.048
1227,80.852
1228,80.756
1229,80.125
1230,79.288
1231,79.459
1232,79.232
1233,79.327
1234,80.173
1235,80.333
1236,81.141
1237,81.301
1238,81.285
1239,81.269
1240,82.077
1241,81.414
1242,81.221
1243,82.029
1244,82.034
1245,81.857
1246,82.117
1247,83.247
1248,84.007
1249,84.598
1250,83.927
1251,82.100
1252,81.678
1253,82.451
1254,82.661
1255,82.667
1256,80.476
1257,79.994
1258,80.819
1259,81.862
1260,82.119
1261,82.163
1262,82.115
1263,81.386
1264,83.234
1265,83.548
1266,83.506
1267,84.310
1268,83.707
1269,82.708
1270,82.824
1271,83.727
1272,86.990
1273,88.263
1274,88.142
1275,86.670
1276,84.971
1277,84.123
1278,84.837
1279,86.069
1280,88.591
1281,89.067
1282,89.597
1283,88.895
1284,86.945
1285,85.281
1286,85.000
1287,85.000
1288,85.950
1289,87.405
1290,88.341
1291,88.480
1292,87.815
1293,87.667
1294,87.667
1295,86.851
1296,86.840
1297,88.506
1298,89.710
1299,89.915
1300,89.907
1301,90.951
1302,91.232
1303,90.435
1304,90.128
1305,90.954
1306,91.354
1307,92.306
1308,93.589
1309,96.408
1310,97.776
1311,95.518
1312,93.453
1313,94.644
1314,97.439
1315,98.813
1316,97.173
1317,96.720
1318,97.492
1319,96.036
1320,93.226
1321,92.667
1322,92.710
1323,92.791
1324,93.038
1325,93.019
1326,92.730
1327,92.559
1328,93.359
1329,96.207
1330,97.312
1331,94.321
1332,91.164
1333,88.970
1334,88.579
1335,89.193
1336,93.384
1337,93.523
1338,91.984
1339,90.857
1340,92.011
1341,94.218
1342,94.967
1343,94.245
1344,92.126
1345,90.519
1346,89.071
1347,89.129
1348,90.008
1349,90.574
1350,91.475
1351,92.475
1352,92.667
1353,95.090
1354,96.928
1355,95.815
1356,93.207
1357,91.695
1358,91.626
1359,91.494
1360,90.903
1361,93.114
1362,94.496
1363,94.137
1364,91.851
1365,86.498
1366,81.106
1367,79.111
1368,79.882
1369,83.356
1370,89.129
1371,94.001
1372,96.631
1373,100.119
1374,100.913
1375,96.270
1376,91.805
1377,90.196
1378,90.283
1379,90.368
1380,90.376
1381,91.140
1382,90.525
1383,91.924
1384,93.078
1385,91.634
1386,90.295
1387,89.941
1388,89.960
1389,89.934
1390,89.881
1391,89.828
1392,90.311
1393,90.422
1394,91.043
1395,91.337
1396,90.742
1397,90.317
1398,91.187
1399,93.028
1400,93.195
1401,92.509
1402,92.160
1403,91.304
1404,91.477
1405,92.383
1406,93.394
1407,94.513
1408,95.484
1409,95.816
1410,95.340
1411,93.974
1412,93.263
1413,93.565
1414,95.143
1415,96.190
1416,95.527
1417,94.113
1418,92.233
1419,91.385
1420,92.387
1421,94.263
1422,95.233
1423,95.615
1424,95.129
1425,93.405
1426,92.203
1427,92.797
1428,94.387
1429,94.154
1430,93.819
1431,93.620
1432,93.280
1433,93.037
1434,92.421
1435,93.081
1436,94.164
1437,94.909
1438,94.920
1439,94.067
1440,94.760
1441,97.245
1442,98.835
1443,99.029
1444,97.148
1445,96.677
1446,96.692
1447,97.723
1448,98.790
1449,98.940
1450,98.909
1451,98.184
1452,97.206
1453,96.280
1454,96.550
1455,96.667
1456,97.509
1457,98.366
1458,99.256
1459,98.702
1460,98.104
1461,99.585
1462,100.792
1463,99.652
1464,98.771
1465,95.493
1466,92.043
1467,91.075
1468,92.477
1469,93.610
1470,94.562
1471,95.396
1472,96.606
