Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 6.8939388E+7,	-9.2131696E-1,	 1.9417195E+2	
 6.8939528E+7,	-9.1119260E-1,	 1.9495848E+2	
 6.8939668E+7,	-9.0106824E-1,	 1.9555691E+2	
 6.8939808E+7,	-8.9094388E-1,	 1.9661944E+2	
 6.8939948E+7,	-8.8081952E-1,	 1.9748901E+2	
 6.8940088E+7,	-8.7069515E-1,	 1.9836345E+2	
 6.8940228E+7,	-8.6057079E-1,	 1.9923791E+2	
 6.8940368E+7,	-8.5044643E-1,	 2.0010503E+2	
 6.8940508E+7,	-8.4032207E-1,	 2.0110649E+2	
 6.8940648E+7,	-8.3019770E-1,	 2.0187347E+2	
 6.8940788E+7,	-8.2007334E-1,	 2.0268442E+2	
 6.8940928E+7,	-8.0994898E-1,	 2.0333169E+2	
 6.8941068E+7,	-7.9982462E-1,	 2.0419638E+2	
 6.8941208E+7,	-7.8970026E-1,	 2.0503908E+2	
 6.8941348E+7,	-7.7957589E-1,	 2.0562285E+2	
 6.8941488E+7,	-7.6945153E-1,	 2.0616268E+2	
 6.8941628E+7,	-7.5932717E-1,	 2.0631412E+2	
 6.8941768E+7,	-7.4920281E-1,	 2.0637518E+2	
 6.8941908E+7,	-7.3907844E-1,	 2.0655838E+2	
 6.8942048E+7,	-7.2895408E-1,	 2.0657547E+2	
 6.8942188E+7,	-7.1882972E-1,	 2.0651196E+2	
 6.8942328E+7,	-7.0870536E-1,	 2.0642647E+2	
 6.8942468E+7,	-6.9858099E-1,	 2.0624572E+2	
 6.8942608E+7,	-6.8845663E-1,	 2.0599902E+2	
 6.8942748E+7,	-6.7833227E-1,	 2.0555691E+2	
 6.8942888E+7,	-6.6820791E-1,	 2.0519297E+2	
 6.8943028E+7,	-6.5808355E-1,	 2.0472887E+2	
 6.8943168E+7,	-6.4795918E-1,	 2.0419393E+2	
 6.8943308E+7,	-6.3783482E-1,	 2.0385197E+2	
 6.8943448E+7,	-6.2771046E-1,	 2.0351246E+2	
 6.8943588E+7,	-6.1758610E-1,	 2.0309477E+2	
 6.8943728E+7,	-6.0746173E-1,	 2.0282364E+2	
 6.8943868E+7,	-5.9733737E-1,	 2.0227894E+2	
 6.8944008E+7,	-5.8721301E-1,	 2.0180996E+2	
 6.8944148E+7,	-5.7708865E-1,	 2.0133854E+2	
 6.8944288E+7,	-5.6696429E-1,	 2.0076454E+2	
 6.8944428E+7,	-5.5683992E-1,	 2.0008549E+2	
 6.8944568E+7,	-5.4671556E-1,	 1.9951880E+2	
 6.8944708E+7,	-5.3659120E-1,	 1.9914997E+2	
 6.8944848E+7,	-5.2646684E-1,	 1.9875427E+2	
 6.8944988E+7,	-5.1634247E-1,	 1.9834636E+2	
 6.8945128E+7,	-5.0621811E-1,	 1.9776502E+2	
 6.8945268E+7,	-4.9609375E-1,	 1.9662677E+2	
 6.8945408E+7,	-4.8596939E-1,	 1.9541524E+2	
 6.8945548E+7,	-4.7584503E-1,	 1.9410113E+2	
 6.8945688E+7,	-4.6572066E-1,	 1.9340254E+2	
 6.8945828E+7,	-4.5559630E-1,	 1.9277968E+2	
 6.8945968E+7,	-4.4547194E-1,	 1.9230093E+2	
 6.8946108E+7,	-4.3534758E-1,	 1.9185637E+2	
 6.8946248E+7,	-4.2522321E-1,	 1.9132389E+2	
 6.8946388E+7,	-4.1509885E-1,	 1.9102833E+2	
 6.8946528E+7,	-4.0497449E-1,	 1.9047143E+2	
 6.8946668E+7,	-3.9485013E-1,	 1.9015633E+2	
 6.8946808E+7,	-3.8472577E-1,	 1.8992673E+2	
 6.8946948E+7,	-3.7460140E-1,	 1.8949927E+2	
 6.8947088E+7,	-3.6447704E-1,	 1.8936981E+2	
 6.8947228E+7,	-3.5435268E-1,	 1.8933317E+2	
 6.8947368E+7,	-3.4422832E-1,	 1.8925257E+2	
 6.8947508E+7,	-3.3410395E-1,	 1.8926233E+2	
 6.8947648E+7,	-3.2397959E-1,	 1.8925501E+2	
 6.8947788E+7,	-3.1385523E-1,	 1.8932584E+2	
 6.8947928E+7,	-3.0373087E-1,	 1.8933561E+2	
 6.8948068E+7,	-2.9360651E-1,	 1.8942110E+2	
 6.8948208E+7,	-2.8348214E-1,	 1.8966536E+2	
 6.8948348E+7,	-2.7335778E-1,	 1.9001466E+2	
 6.8948488E+7,	-2.6323342E-1,	 1.9046165E+2	
 6.8948628E+7,	-2.5310906E-1,	 1.9086468E+2	
 6.8948768E+7,	-2.4298469E-1,	 1.9161211E+2	
 6.8948908E+7,	-2.3286033E-1,	 1.9246213E+2	
 6.8949048E+7,	-2.2273597E-1,	 1.9373718E+2	
 6.8949188E+7,	-2.1261161E-1,	 1.9598925E+2	
 6.8949328E+7,	-2.0248724E-1,	 1.9825599E+2	
 6.8949468E+7,	-1.9236288E-1,	 2.0037371E+2	
 6.8949608E+7,	-1.8223852E-1,	 2.0273571E+2	
 6.8949748E+7,	-1.7211416E-1,	 2.0550317E+2	
 6.8949888E+7,	-1.6198980E-1,	 2.0825842E+2	
 6.8950028E+7,	-1.5186543E-1,	 2.1261846E+2	
 6.8950168E+7,	-1.4174107E-1,	 2.1648999E+2	
 6.8950308E+7,	-1.3161671E-1,	 2.1922082E+2	
 6.8950448E+7,	-1.2149235E-1,	 2.2105765E+2	
 6.8950588E+7,	-1.1136798E-1,	 2.2197607E+2	
 6.8950728E+7,	-1.0124362E-1,	 2.2261848E+2	
 6.8950868E+7,	-9.1119260E-2,	 2.2314364E+2	
 6.8951008E+7,	-8.0994898E-2,	 2.2333659E+2	
 6.8951148E+7,	-7.0870536E-2,	 2.2295800E+2	
 6.8951288E+7,	-6.0746173E-2,	 2.2239131E+2	
 6.8951428E+7,	-5.0621811E-2,	 2.2100636E+2	
 6.8951568E+7,	-4.0497449E-2,	 2.1859795E+2	
 6.8951708E+7,	-3.0373087E-2,	 2.1591596E+2	
 6.8951848E+7,	-2.0248724E-2,	 2.1240595E+2	
 6.8951988E+7,	-1.0124362E-2,	 2.0976062E+2	
 6.8952128E+7,	 0.0000000E+0,	 1.9498535E+2	
 6.8952268E+7,	 1.0124362E-2,	 1.8551295E+2	
 6.8952408E+7,	 2.0248724E-2,	 1.8485101E+2	
 6.8952548E+7,	 3.0373087E-2,	 1.8420127E+2	
 6.8952688E+7,	 4.0497449E-2,	 1.8171470E+2	
 6.8952828E+7,	 5.0621811E-2,	 1.7693210E+2	
 6.8952968E+7,	 6.0746173E-2,	 1.7165120E+2	
 6.8953108E+7,	 7.0870536E-2,	 1.6795066E+2	
 6.8953248E+7,	 8.0994898E-2,	 1.6410112E+2	
 6.8953388E+7,	 9.1119260E-2,	 1.6102834E+2	
 6.8953528E+7,	 1.0124362E-1,	 1.5780410E+2	
 6.8953668E+7,	 1.1136798E-1,	 1.5505862E+2	
 6.8953808E+7,	 1.2149235E-1,	 1.5383977E+2	
 6.8953948E+7,	 1.3161671E-1,	 1.5339032E+2	
 6.8954088E+7,	 1.4174107E-1,	 1.5367366E+2	
 6.8954228E+7,	 1.5186543E-1,	 1.5711285E+2	
 6.8954368E+7,	 1.6198980E-1,	 1.6176601E+2	
 6.8954508E+7,	 1.7211416E-1,	 1.6685882E+2	
 6.8954648E+7,	 1.8223852E-1,	 1.7341720E+2	
 6.8954788E+7,	 1.9236288E-1,	 1.8081583E+2	
 6.8954928E+7,	 2.0248724E-1,	 1.8864436E+2	
 6.8955068E+7,	 2.1261161E-1,	 1.9797264E+2	
 6.8955208E+7,	 2.2273597E-1,	 2.0715436E+2	
 6.8955348E+7,	 2.3286033E-1,	 2.1582316E+2	
 6.8955488E+7,	 2.4298469E-1,	 2.2418661E+2	
 6.8955628E+7,	 2.5310906E-1,	 2.3163411E+2	
 6.8955768E+7,	 2.6323342E-1,	 2.3840499E+2	
 6.8955908E+7,	 2.7335778E-1,	 2.4605276E+2	
 6.8956048E+7,	 2.8348214E-1,	 2.5219345E+2	
 6.8956188E+7,	 2.9360651E-1,	 2.5718611E+2	
 6.8956328E+7,	 3.0373087E-1,	 2.6078650E+2	
 6.8956468E+7,	 3.1385523E-1,	 2.6367366E+2	
 6.8956608E+7,	 3.2397959E-1,	 2.6580849E+2	
 6.8956748E+7,	 3.3410395E-1,	 2.6699805E+2	
 6.8956888E+7,	 3.4422832E-1,	 2.6738641E+2	
 6.8957028E+7,	 3.5435268E-1,	 2.6723254E+2	
 6.8957168E+7,	 3.6447704E-1,	 2.6556668E+2	
 6.8957308E+7,	 3.7460140E-1,	 2.6180997E+2	
 6.8957448E+7,	 3.8472577E-1,	 2.5696874E+2	
 6.8957588E+7,	 3.9485013E-1,	 2.5091109E+2	
 6.8957728E+7,	 4.0497449E-1,	 2.4337079E+2	
 6.8957868E+7,	 4.1509885E-1,	 2.3282853E+2	
 6.8958008E+7,	 4.2522321E-1,	 2.2051294E+2	
 6.8958148E+7,	 4.3534758E-1,	 2.0573522E+2	
 6.8958288E+7,	 4.4547194E-1,	 1.8963116E+2	
 6.8958428E+7,	 4.5559630E-1,	 1.7261602E+2	
 6.8958568E+7,	 4.6572066E-1,	 1.5602344E+2	
 6.8958708E+7,	 4.7584503E-1,	 1.4267953E+2	
 6.8958848E+7,	 4.8596939E-1,	 1.3169761E+2	
 6.8958988E+7,	 4.9609375E-1,	 1.2149731E+2	
 6.8959128E+7,	 5.0621811E-1,	 1.1658525E+2	
 6.8959268E+7,	 5.1634247E-1,	 1.1750122E+2	
 6.8959408E+7,	 5.2646684E-1,	 1.2114070E+2	
 6.8959548E+7,	 5.3659120E-1,	 1.2367123E+2	
 6.8959688E+7,	 5.4671556E-1,	 1.2866390E+2	
 6.8959828E+7,	 5.5683992E-1,	 1.3651441E+2	
 6.8959968E+7,	 5.6696429E-1,	 1.4672448E+2	
 6.8960108E+7,	 5.7708865E-1,	 1.5782852E+2	
 6.8960248E+7,	 5.8721301E-1,	 1.6973621E+2	
 6.8960388E+7,	 5.9733737E-1,	 1.8392281E+2	
 6.8960528E+7,	 6.0746173E-1,	 1.9903028E+2	
 6.8960668E+7,	 6.1758610E-1,	 2.1140938E+2	
 6.8960808E+7,	 6.2771046E-1,	 2.2357352E+2	
 6.8960948E+7,	 6.3783482E-1,	 2.3203224E+2	
 6.8961088E+7,	 6.4795918E-1,	 2.4848559E+2	
 6.8961228E+7,	 6.5808355E-1,	 2.5820470E+2	
 6.8961368E+7,	 6.6820791E-1,	 2.6232046E+2	
 6.8961508E+7,	 6.7833227E-1,	 2.6711285E+2	
 6.8961648E+7,	 6.8845663E-1,	 2.7179775E+2	
 6.8961788E+7,	 6.9858099E-1,	 2.7629700E+2	
 6.8961928E+7,	 7.0870536E-1,	 2.7960184E+2	
 6.8962068E+7,	 7.1882972E-1,	 2.8018808E+2	
 6.8962208E+7,	 7.2895408E-1,	 2.7973375E+2	
 6.8962348E+7,	 7.3907844E-1,	 2.7860528E+2	
 6.8962488E+7,	 7.4920281E-1,	 2.7480948E+2	
 6.8962628E+7,	 7.5932717E-1,	 2.7073035E+2	
 6.8962768E+7,	 7.6945153E-1,	 2.6630434E+2	
 6.8962908E+7,	 7.7957589E-1,	 2.5982657E+2	
 6.8963048E+7,	 7.8970026E-1,	 2.5180262E+2	
 6.8963188E+7,	 7.9982462E-1,	 2.3901564E+2	
 6.8963328E+7,	 8.0994898E-1,	 2.2489986E+2	
 6.8963468E+7,	 8.2007334E-1,	 2.1382022E+2	
 6.8963608E+7,	 8.3019770E-1,	 2.0258671E+2	
 6.8963748E+7,	 8.4032207E-1,	 1.9141182E+2	
 6.8963888E+7,	 8.5044643E-1,	 1.8209819E+2	
 6.8964028E+7,	 8.6057079E-1,	 1.7205667E+2	
 6.8964168E+7,	 8.7069515E-1,	 1.6351490E+2	
 6.8964308E+7,	 8.8081952E-1,	 1.5602833E+2	
 6.8964448E+7,	 8.9094388E-1,	 1.4998534E+2	
 6.8964588E+7,	 9.0106824E-1,	 1.4601368E+2	
 6.8964728E+7,	 9.1119260E-1,	 1.4525892E+2	
 6.8964868E+7,	 9.2131696E-1,	 1.4177333E+2	
 6.8965008E+7,	 9.3144133E-1,	 1.3915730E+2	
 6.8965148E+7,	 9.4156569E-1,	 1.3910845E+2	
 6.8965288E+7,	 9.5169005E-1,	 1.3961162E+2	
 6.8965428E+7,	 9.6181441E-1,	 1.4060088E+2	
 6.8965568E+7,	 9.7193878E-1,	 1.4209330E+2	
 6.8965708E+7,	 9.8206314E-1,	 1.4443575E+2	
 6.8965848E+7,	 9.9218750E-1,	 1.4715925E+2	
 6.8965988E+7,	 1.0023119E+0,	 1.5042745E+2	
 6.8966128E+7,	 1.0124362E+0,	 1.5392770E+2	
 6.8966268E+7,	 1.0225606E+0,	 1.6052271E+2	
 6.8966408E+7,	 1.0326849E+0,	 1.6718857E+2	
 6.8966548E+7,	 1.0428093E+0,	 1.7282365E+2	
 6.8966688E+7,	 1.0529337E+0,	 1.7956033E+2	
 6.8966828E+7,	 1.0630580E+0,	 1.8748169E+2	
 6.8966968E+7,	 1.0731824E+0,	 1.9667806E+2	
 6.8967108E+7,	 1.0833068E+0,	 2.0553981E+2	
 6.8967248E+7,	 1.0934311E+0,	 2.1383244E+2	
 6.8967388E+7,	 1.1035555E+0,	 2.2045188E+2	
 6.8967528E+7,	 1.1136798E+0,	 2.2523694E+2	
 6.8967668E+7,	 1.1238042E+0,	 2.2815096E+2	
 6.8967808E+7,	 1.1339286E+0,	 2.2919638E+2	
 6.8967948E+7,	 1.1440529E+0,	 2.2769907E+2	
 6.8968088E+7,	 1.1541773E+0,	 2.2475331E+2	
 6.8968228E+7,	 1.1643017E+0,	 2.2101857E+2	
 6.8968368E+7,	 1.1744260E+0,	 2.1730092E+2	
 6.8968508E+7,	 1.1845504E+0,	 2.1468978E+2	
 6.8968648E+7,	 1.1946747E+0,	 2.1158524E+2	
 6.8968788E+7,	 1.2047991E+0,	 2.0822178E+2	
 6.8968928E+7,	 1.2149235E+0,	 2.0444064E+2	
 6.8969068E+7,	 1.2250478E+0,	 2.0157303E+2	
 6.8969208E+7,	 1.2351722E+0,	 1.9945286E+2	
 6.8969348E+7,	 1.2452966E+0,	 1.9725695E+2	
 6.8969488E+7,	 1.2554209E+0,	 1.9557402E+2	
 6.8969628E+7,	 1.2655453E+0,	 1.9439423E+2	
 6.8969768E+7,	 1.2756696E+0,	 1.9408402E+2	
 6.8969908E+7,	 1.2857940E+0,	 1.9407181E+2	
 6.8970048E+7,	 1.2959184E+0,	 1.9577675E+2	
 6.8970188E+7,	 1.3060427E+0,	 1.9712262E+2	
 6.8970328E+7,	 1.3161671E+0,	 1.9713727E+2	
 6.8970468E+7,	 1.3262915E+0,	 1.9742306E+2	
 6.8970608E+7,	 1.3364158E+0,	 1.9784807E+2	
 6.8970748E+7,	 1.3465402E+0,	 1.9810699E+2	
 6.8970888E+7,	 1.3566645E+0,	 1.9832925E+2	
 6.8971028E+7,	 1.3667889E+0,	 1.9826819E+2	
 6.8971168E+7,	 1.3769133E+0,	 1.9790669E+2	
 6.8971308E+7,	 1.3870376E+0,	 1.9751588E+2	
 6.8971448E+7,	 1.3971620E+0,	 1.9673181E+2	
 6.8971588E+7,	 1.4072864E+0,	 1.9621153E+2	
 6.8971728E+7,	 1.4174107E+0,	 1.9541524E+2	
 6.8971868E+7,	 1.4275351E+0,	 1.9444065E+2	
 6.8972008E+7,	 1.4376594E+0,	 1.9375183E+2	
 6.8972148E+7,	 1.4477838E+0,	 1.9317049E+2	
 6.8972288E+7,	 1.4579082E+0,	 1.9294089E+2	
 6.8972428E+7,	 1.4680325E+0,	 1.9281387E+2	
 6.8972568E+7,	 1.4781569E+0,	 1.9289447E+2	
 6.8972708E+7,	 1.4882812E+0,	 1.9331461E+2	
 6.8972848E+7,	 1.4984056E+0,	 1.9391793E+2	
 6.8972988E+7,	 1.5085300E+0,	 1.9522227E+2	
 6.8973128E+7,	 1.5186543E+0,	 1.9654372E+2	
 6.8973268E+7,	 1.5287787E+0,	 1.9750854E+2	
 6.8973408E+7,	 1.5389031E+0,	 1.9836345E+2	
 6.8973548E+7,	 1.5490274E+0,	 1.9892037E+2	
 6.8973688E+7,	 1.5591518E+0,	 1.9959697E+2	
 6.8973828E+7,	 1.5692761E+0,	 2.0036639E+2	
 6.8973968E+7,	 1.5794005E+0,	 2.0111138E+2	
 6.8974108E+7,	 1.5895249E+0,	 2.0159990E+2	
 6.8974248E+7,	 1.5996492E+0,	 2.0202002E+2	
 6.8974388E+7,	 1.6097736E+0,	 2.0256960E+2	
 6.8974528E+7,	 1.6198980E+0,	 2.0278211E+2	
 6.8974668E+7,	 1.6300223E+0,	 2.0316316E+2	
 6.8974808E+7,	 1.6401467E+0,	 2.0355642E+2	
 6.8974948E+7,	 1.6502710E+0,	 2.0381778E+2	
 6.8975088E+7,	 1.6603954E+0,	 2.0416462E+2	
 6.8975228E+7,	 1.6705198E+0,	 2.0451881E+2	
 6.8975368E+7,	 1.6806441E+0,	 2.0479238E+2	
 6.8975508E+7,	 1.6907685E+0,	 2.0499022E+2	
 6.8975648E+7,	 1.7008929E+0,	 2.0493893E+2	
 6.8975788E+7,	 1.7110172E+0,	 2.0495847E+2	
 6.8975928E+7,	 1.7211416E+0,	 2.0460919E+2	
 6.8976068E+7,	 1.7312659E+0,	 2.0452368E+2	
 6.8976208E+7,	 1.7413903E+0,	 2.0422569E+2	
 6.8976348E+7,	 1.7515147E+0,	 2.0382510E+2	
 6.8976488E+7,	 1.7616390E+0,	 2.0343673E+2	
 6.8976628E+7,	 1.7717634E+0,	 2.0284075E+2	
 6.8976768E+7,	 1.7818878E+0,	 2.0230336E+2	
 6.8976908E+7,	 1.7920121E+0,	 2.0124328E+2	
 6.8977048E+7,	 1.8021365E+0,	 2.0015876E+2	
 6.8977188E+7,	 1.8122608E+0,	 1.9962139E+2	
 6.8977328E+7,	 1.8223852E+0,	 1.9902296E+2	
 6.8977468E+7,	 1.8325096E+0,	 1.9860527E+2	
 6.8977608E+7,	 1.8426339E+0,	 1.9815339E+2	
 6.8977748E+7,	 1.8527583E+0,	 1.9750854E+2	
 6.8977888E+7,	 1.8628827E+0,	 1.9681241E+2	
 6.8978028E+7,	 1.8730070E+0,	 1.9594772E+2	
 6.8978168E+7,	 1.8831314E+0,	 1.9535662E+2	
 6.8978308E+7,	 1.8932557E+0,	 1.9465315E+2	
 6.8978448E+7,	 1.9033801E+0,	 1.9393502E+2	
 6.8978588E+7,	 1.9135045E+0,	 1.9371518E+2	
 6.8978728E+7,	 1.9236288E+0,	 1.9353199E+2	
 6.8978868E+7,	 1.9337532E+0,	 1.9353688E+2	
 6.8979008E+7,	 1.9438776E+0,	 1.9370054E+2	
 6.8979148E+7,	 1.9540019E+0,	 1.9373718E+2	
 6.8979288E+7,	 1.9641263E+0,	 1.9401075E+2	
 6.8979428E+7,	 1.9742506E+0,	 1.9415975E+2	
 6.8979568E+7,	 1.9843750E+0,	 1.9459209E+2	
 6.8979708E+7,	 1.9944994E+0,	 1.9519541E+2	
 6.8979848E+7,	 2.0046237E+0,	 1.9585003E+2	
 6.8979988E+7,	 2.0147481E+0,	 1.9661212E+2	
 6.8980128E+7,	 2.0248724E+0,	 1.9727406E+2	
 6.8980268E+7,	 2.0349968E+0,	 1.9778945E+2	
 6.8980408E+7,	 2.0451212E+0,	 1.9828774E+2	
 6.8980548E+7,	 2.0552455E+0,	 1.9870542E+2	
 6.8980688E+7,	 2.0653699E+0,	 1.9918416E+2	
 6.8980828E+7,	 2.0754943E+0,	 1.9955055E+2	
 6.8980968E+7,	 2.0856186E+0,	 2.0003419E+2	
 6.8981108E+7,	 2.0957430E+0,	 2.0072301E+2	
 6.8981248E+7,	 2.1058673E+0,	 2.0123839E+2	
 6.8981388E+7,	 2.1159917E+0,	 2.0174889E+2	
 6.8981528E+7,	 2.1261161E+0,	 2.0210797E+2	
 6.8981668E+7,	 2.1362404E+0,	 2.0244016E+2	
 6.8981808E+7,	 2.1463648E+0,	 2.0275524E+2	
 6.8981948E+7,	 2.1564892E+0,	 2.0301417E+2	
 6.8982088E+7,	 2.1666135E+0,	 2.0319492E+2	
 6.8982228E+7,	 2.1767379E+0,	 2.0328529E+2	
 6.8982368E+7,	 2.1868622E+0,	 2.0342451E+2	
 6.8982508E+7,	 2.1969866E+0,	 2.0348071E+2	
 6.8982648E+7,	 2.2071110E+0,	 2.0348315E+2	
 6.8982788E+7,	 2.2172353E+0,	 2.0349535E+2	
 6.8982928E+7,	 2.2273597E+0,	 2.0335124E+2	
 6.8983068E+7,	 2.2374841E+0,	 2.0332682E+2	
 6.8983208E+7,	 2.2476084E+0,	 2.0321934E+2	
 6.8983348E+7,	 2.2577328E+0,	 2.0320469E+2	
 6.8983488E+7,	 2.2678571E+0,	 2.0310210E+2	
 6.8983628E+7,	 2.2779815E+0,	 2.0286761E+2	
 6.8983768E+7,	 2.2881059E+0,	 2.0275037E+2	
 6.8983908E+7,	 2.2982302E+0,	 2.0262580E+2	
 6.8984048E+7,	 2.3083546E+0,	 2.0257449E+2	
 6.8984188E+7,	 2.3184790E+0,	 2.0228872E+2	
 6.8984328E+7,	 2.3286033E+0,	 2.0189302E+2	
 6.8984468E+7,	 2.3387277E+0,	 2.0178798E+2	
 6.8984608E+7,	 2.3488520E+0,	 2.0145090E+2	
 6.8984748E+7,	 2.3589764E+0,	 2.0102833E+2	
 6.8984888E+7,	 2.3691008E+0,	 2.0040302E+2	
 6.8985028E+7,	 2.3792251E+0,	 1.9991939E+2	
 6.8985168E+7,	 2.3893495E+0,	 1.9961406E+2	
 6.8985308E+7,	 2.3994739E+0,	 1.9914509E+2	
 6.8985448E+7,	 2.4095982E+0,	 1.9868344E+2	
 6.8985588E+7,	 2.4197226E+0,	 1.9842452E+2	
 6.8985728E+7,	 2.4298469E+0,	 1.9799951E+2	
 6.8985868E+7,	 2.4399713E+0,	 1.9765022E+2	
 6.8986008E+7,	 2.4500957E+0,	 1.9730093E+2	
 6.8986148E+7,	 2.4602200E+0,	 1.9727895E+2	
 6.8986288E+7,	 2.4703444E+0,	 1.9732291E+2	
 6.8986428E+7,	 2.4804687E+0,	 1.9746946E+2	
 6.8986568E+7,	 2.4905931E+0,	 1.9765998E+2	
 6.8986708E+7,	 2.5007175E+0,	 1.9781387E+2	
 6.8986848E+7,	 2.5108418E+0,	 1.9802149E+2	
 6.8986988E+7,	 2.5209662E+0,	 1.9833170E+2	
 6.8987128E+7,	 2.5310906E+0,	 1.9844162E+2	
 6.8987268E+7,	 2.5412149E+0,	 1.9876893E+2	
 6.8987408E+7,	 2.5513393E+0,	 1.9909868E+2	
 6.8987548E+7,	 2.5614636E+0,	 1.9936492E+2	
 6.8987688E+7,	 2.5715880E+0,	 1.9958720E+2	
 6.8987828E+7,	 2.5817124E+0,	 1.9984123E+2	
 6.8987968E+7,	 2.5918367E+0,	 2.0064728E+2	
 6.8988108E+7,	 2.6019611E+0,	 2.0112848E+2	
 6.8988248E+7,	 2.6120855E+0,	 2.0130190E+2	
 6.8988388E+7,	 2.6222098E+0,	 2.0140694E+2	
 6.8988528E+7,	 2.6323342E+0,	 2.0141181E+2	
 6.8988668E+7,	 2.6424585E+0,	 2.0161211E+2	
 6.8988808E+7,	 2.6525829E+0,	 2.0168538E+2	
 6.8988948E+7,	 2.6627073E+0,	 2.0178065E+2	
 6.8989088E+7,	 2.6728316E+0,	 2.0184171E+2	
 6.8989228E+7,	 2.6829560E+0,	 2.0184171E+2	
 6.8989368E+7,	 2.6930804E+0,	 2.0193698E+2	
 6.8989508E+7,	 2.7032047E+0,	 2.0184904E+2	
 6.8989648E+7,	 2.7133291E+0,	 2.0186858E+2	
 6.8989788E+7,	 2.7234534E+0,	 2.0171714E+2	
 6.8989928E+7,	 2.7335778E+0,	 2.0162921E+2	
 6.8990068E+7,	 2.7437022E+0,	 2.0159745E+2	
 6.8990208E+7,	 2.7538265E+0,	 2.0130923E+2	
 6.8990348E+7,	 2.7639509E+0,	 2.0106497E+2	
 6.8990488E+7,	 2.7740753E+0,	 2.0076209E+2	
 6.8990628E+7,	 2.7841996E+0,	 2.0051050E+2	
 6.8990768E+7,	 2.7943240E+0,	 2.0031020E+2	
 6.8990908E+7,	 2.8044483E+0,	 2.0012701E+2	
 6.8991048E+7,	 2.8145727E+0,	 1.9985099E+2	
 6.8991188E+7,	 2.8246971E+0,	 1.9965559E+2	
 6.8991328E+7,	 2.8348214E+0,	 1.9950171E+2	
 6.8991468E+7,	 2.8449458E+0,	 1.9941866E+2	
 6.8991608E+7,	 2.8550702E+0,	 1.9925745E+2	
 6.8991748E+7,	 2.8651945E+0,	 1.9928920E+2	
 6.8991888E+7,	 2.8753189E+0,	 1.9915730E+2	
 6.8992028E+7,	 2.8854432E+0,	 1.9893990E+2	
 6.8992168E+7,	 2.8955676E+0,	 1.9895945E+2	
 6.8992308E+7,	 2.9056920E+0,	 1.9884464E+2	
 6.8992448E+7,	 2.9158163E+0,	 1.9890083E+2	
 6.8992588E+7,	 2.9259407E+0,	 1.9893502E+2	
 6.8992728E+7,	 2.9360651E+0,	 1.9885442E+2	
 6.8992868E+7,	 2.9461894E+0,	 1.9886908E+2	
 6.8993008E+7,	 2.9563138E+0,	 1.9882755E+2	
 6.8993148E+7,	 2.9664381E+0,	 1.9877626E+2	
 6.8993288E+7,	 2.9765625E+0,	 1.9887884E+2	
 6.8993428E+7,	 2.9866869E+0,	 1.9891793E+2	
 6.8993568E+7,	 2.9968112E+0,	 1.9904006E+2	
 6.8993708E+7,	 3.0069356E+0,	 1.9903028E+2	
 6.8993848E+7,	 3.0170599E+0,	 1.9931363E+2	
 6.8993988E+7,	 3.0271843E+0,	 1.9947973E+2	
 6.8994128E+7,	 3.0373087E+0,	 1.9953591E+2	
 6.8994268E+7,	 3.0474330E+0,	 1.9968490E+2	
 6.8994408E+7,	 3.0575574E+0,	 1.9973375E+2	
 6.8994548E+7,	 3.0676818E+0,	 1.9993649E+2	
 6.8994688E+7,	 3.0778061E+0,	 2.0010991E+2	
 6.8994828E+7,	 3.0879305E+0,	 2.0034929E+2	
 6.8994968E+7,	 3.0980548E+0,	 2.0056912E+2	
 6.8995108E+7,	 3.1081792E+0,	 2.0052759E+2	
 6.8995248E+7,	 3.1183036E+0,	 2.0081338E+2	
 6.8995388E+7,	 3.1284279E+0,	 2.0084269E+2	
 6.8995528E+7,	 3.1385523E+0,	 2.0072789E+2	
 6.8995668E+7,	 3.1486767E+0,	 2.0085002E+2	
 6.8995808E+7,	 3.1588010E+0,	 2.0083292E+2	
 6.8995948E+7,	 3.1689254E+0,	 2.0089643E+2	
 6.8996088E+7,	 3.1790497E+0,	 2.0093307E+2	
 6.8996228E+7,	 3.1891741E+0,	 2.0090865E+2	
 6.8996368E+7,	 3.1992985E+0,	 2.0091109E+2	
 6.8996508E+7,	 3.2094228E+0,	 2.0086467E+2	
 6.8996648E+7,	 3.2195472E+0,	 2.0072789E+2	
 6.8996788E+7,	 3.2296716E+0,	 2.0073278E+2	
 6.8996928E+7,	 3.2397959E+0,	 2.0067416E+2	
 6.8997068E+7,	 3.2499203E+0,	 2.0055690E+2	
 6.8997208E+7,	 3.2600446E+0,	 2.0051050E+2	
 6.8997348E+7,	 3.2701690E+0,	 2.0053492E+2	
 6.8997488E+7,	 3.2802934E+0,	 2.0041279E+2	
 6.8997628E+7,	 3.2904177E+0,	 2.0031509E+2	
 6.8997768E+7,	 3.3005421E+0,	 2.0019296E+2	
 6.8997908E+7,	 3.3106665E+0,	 2.0000245E+2	
 6.8998048E+7,	 3.3207908E+0,	 1.9999023E+2	
 6.8998188E+7,	 3.3309152E+0,	 1.9989496E+2	
 6.8998328E+7,	 3.3410395E+0,	 1.9979481E+2	
 6.8998468E+7,	 3.3511639E+0,	 1.9976306E+2	
