Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 7.2721130E+7,	-3.0105804E+2,	 6.9381779E+2	
 7.2721270E+7,	-3.0055182E+2,	 5.3736198E+2	
 7.2721410E+7,	-3.0004560E+2,	 4.0529311E+2	
 7.2721550E+7,	-2.9953938E+2,	 5.4240352E+2	
 7.2721690E+7,	-2.9903316E+2,	 4.8793843E+2	
 7.2721830E+7,	-2.9852695E+2,	 3.7902540E+2	
 7.2721970E+7,	-2.9802073E+2,	 5.6051785E+2	
 7.2722110E+7,	-2.9751451E+2,	 5.1964581E+2	
 7.2722250E+7,	-2.9700829E+2,	 4.3465561E+2	
 7.2722390E+7,	-2.9650207E+2,	 4.3051538E+2	
 7.2722530E+7,	-2.9599585E+2,	 4.2964336E+2	
 7.2722670E+7,	-2.9548964E+2,	 6.2247682E+2	
 7.2722810E+7,	-2.9498342E+2,	 5.5186129E+2	
 7.2722950E+7,	-2.9447720E+2,	 4.3578163E+2	
 7.2723090E+7,	-2.9397098E+2,	 3.8062531E+2	
 7.2723230E+7,	-2.9346476E+2,	 4.7569615E+2	
 7.2723370E+7,	-2.9295855E+2,	 5.1772594E+2	
 7.2723510E+7,	-2.9245233E+2,	 6.1490232E+2	
 7.2723650E+7,	-2.9194611E+2,	 5.3324866E+2	
 7.2723790E+7,	-2.9143989E+2,	 5.6779677E+2	
 7.2723930E+7,	-2.9093367E+2,	 5.1383489E+2	
 7.2724070E+7,	-2.9042746E+2,	 5.2196872E+2	
 7.2724210E+7,	-2.8992124E+2,	 5.6953102E+2	
 7.2724350E+7,	-2.8941502E+2,	 4.3047386E+2	
 7.2724490E+7,	-2.8890880E+2,	 5.8197117E+2	
 7.2724630E+7,	-2.8840258E+2,	 7.1942842E+2	
 7.2724770E+7,	-2.8789636E+2,	 5.4445040E+2	
 7.2724910E+7,	-2.8739015E+2,	 6.3829994E+2	
 7.2725050E+7,	-2.8688393E+2,	 7.5248170E+2	
 7.2725190E+7,	-2.8637771E+2,	 5.1452368E+2	
 7.2725330E+7,	-2.8587149E+2,	 4.3185151E+2	
 7.2725470E+7,	-2.8536527E+2,	 5.5188566E+2	
 7.2725610E+7,	-2.8485906E+2,	 4.6843427E+2	
 7.2725750E+7,	-2.8435284E+2,	 4.3744504E+2	
 7.2725890E+7,	-2.8384662E+2,	 4.9754274E+2	
 7.2726030E+7,	-2.8334040E+2,	 6.4794821E+2	
 7.2726170E+7,	-2.8283418E+2,	 7.4155349E+2	
 7.2726310E+7,	-2.8232797E+2,	 6.6017830E+2	
 7.2726450E+7,	-2.8182175E+2,	 5.8714217E+2	
 7.2726590E+7,	-2.8131553E+2,	 6.4569128E+2	
 7.2726730E+7,	-2.8080931E+2,	 5.3255498E+2	
 7.2726870E+7,	-2.8030309E+2,	 5.5858821E+2	
 7.2727010E+7,	-2.7979687E+2,	 4.9447241E+2	
 7.2727150E+7,	-2.7929066E+2,	 4.0396190E+2	
 7.2727290E+7,	-2.7878444E+2,	 5.5019295E+2	
 7.2727430E+7,	-2.7827822E+2,	 5.7909626E+2	
 7.2727570E+7,	-2.7777200E+2,	 4.9941868E+2	
 7.2727710E+7,	-2.7726578E+2,	 5.3876650E+2	
 7.2727850E+7,	-2.7675957E+2,	 5.9507084E+2	
 7.2727990E+7,	-2.7625335E+2,	 6.7212260E+2	
 7.2728130E+7,	-2.7574713E+2,	 5.1462871E+2	
 7.2728270E+7,	-2.7524091E+2,	 4.2528823E+2	
 7.2728410E+7,	-2.7473469E+2,	 5.5363214E+2	
 7.2728550E+7,	-2.7422848E+2,	 6.7322177E+2	
 7.2728690E+7,	-2.7372226E+2,	 7.3087448E+2	
 7.2728830E+7,	-2.7321604E+2,	 5.8538592E+2	
 7.2728970E+7,	-2.7270982E+2,	 4.5349780E+2	
 7.2729110E+7,	-2.7220360E+2,	 6.1888862E+2	
 7.2729250E+7,	-2.7169739E+2,	 5.8411825E+2	
 7.2729390E+7,	-2.7119117E+2,	 4.2205912E+2	
 7.2729530E+7,	-2.7068495E+2,	 5.7641429E+2	
 7.2729670E+7,	-2.7017873E+2,	 6.9442844E+2	
 7.2729810E+7,	-2.6967251E+2,	 5.0420129E+2	
 7.2729950E+7,	-2.6916629E+2,	 5.9320223E+2	
 7.2730090E+7,	-2.6866008E+2,	 7.0952612E+2	
 7.2730230E+7,	-2.6815386E+2,	 5.9540546E+2	
 7.2730370E+7,	-2.6764764E+2,	 5.7755983E+2	
 7.2730510E+7,	-2.6714142E+2,	 6.8241084E+2	
 7.2730650E+7,	-2.6663520E+2,	 6.2210554E+2	
 7.2730790E+7,	-2.6612899E+2,	 5.8412552E+2	
 7.2730930E+7,	-2.6562277E+2,	 5.1139474E+2	
 7.2731070E+7,	-2.6511655E+2,	 4.1040060E+2	
 7.2731210E+7,	-2.6461033E+2,	 5.1354420E+2	
 7.2731350E+7,	-2.6410411E+2,	 4.5020518E+2	
 7.2731490E+7,	-2.6359790E+2,	 4.8114556E+2	
 7.2731630E+7,	-2.6309168E+2,	 5.1719588E+2	
 7.2731770E+7,	-2.6258546E+2,	 5.8165610E+2	
 7.2731910E+7,	-2.6207924E+2,	 6.8856621E+2	
 7.2732050E+7,	-2.6157302E+2,	 7.4526870E+2	
 7.2732190E+7,	-2.6106680E+2,	 6.2940645E+2	
 7.2732330E+7,	-2.6056059E+2,	 6.4762825E+2	
 7.2732470E+7,	-2.6005437E+2,	 5.1640695E+2	
 7.2732610E+7,	-2.5954815E+2,	 5.2694917E+2	
 7.2732750E+7,	-2.5904193E+2,	 4.6936980E+2	
 7.2732890E+7,	-2.5853571E+2,	 3.8014412E+2	
 7.2733030E+7,	-2.5802950E+2,	 5.7950413E+2	
 7.2733170E+7,	-2.5752328E+2,	 5.6533706E+2	
 7.2733310E+7,	-2.5701706E+2,	 4.3412310E+2	
 7.2733450E+7,	-2.5651084E+2,	 5.7820714E+2	
 7.2733590E+7,	-2.5600462E+2,	 6.3949436E+2	
 7.2733730E+7,	-2.5549841E+2,	 5.0510257E+2	
 7.2733870E+7,	-2.5499219E+2,	 6.3543725E+2	
 7.2734010E+7,	-2.5448597E+2,	 7.2109187E+2	
 7.2734150E+7,	-2.5397975E+2,	 5.6980950E+2	
 7.2734290E+7,	-2.5347353E+2,	 4.4613826E+2	
 7.2734430E+7,	-2.5296732E+2,	 3.8897166E+2	
 7.2734570E+7,	-2.5246110E+2,	 5.2442110E+2	
 7.2734710E+7,	-2.5195488E+2,	 6.9603080E+2	
 7.2734850E+7,	-2.5144866E+2,	 5.4956520E+2	
 7.2734990E+7,	-2.5094244E+2,	 5.2774304E+2	
 7.2735130E+7,	-2.5043622E+2,	 6.4741087E+2	
 7.2735270E+7,	-2.4993001E+2,	 5.5308992E+2	
 7.2735410E+7,	-2.4942379E+2,	 5.8341479E+2	
 7.2735550E+7,	-2.4891757E+2,	 6.4506841E+2	
 7.2735690E+7,	-2.4841135E+2,	 4.9505374E+2	
 7.2735830E+7,	-2.4790513E+2,	 5.4703224E+2	
 7.2735970E+7,	-2.4739892E+2,	 6.5179044E+2	
 7.2736110E+7,	-2.4689270E+2,	 5.6051540E+2	
 7.2736250E+7,	-2.4638648E+2,	 4.2373717E+2	
 7.2736390E+7,	-2.4588026E+2,	 5.7018322E+2	
 7.2736530E+7,	-2.4537404E+2,	 7.1613580E+2	
 7.2736670E+7,	-2.4486783E+2,	 5.8452123E+2	
 7.2736810E+7,	-2.4436161E+2,	 4.2039326E+2	
 7.2736950E+7,	-2.4385539E+2,	 4.0170249E+2	
 7.2737090E+7,	-2.4334917E+2,	 5.8036637E+2	
 7.2737230E+7,	-2.4284295E+2,	 6.7882514E+2	
 7.2737370E+7,	-2.4233673E+2,	 5.1861262E+2	
 7.2737510E+7,	-2.4183052E+2,	 4.6605033E+2	
 7.2737650E+7,	-2.4132430E+2,	 5.9610164E+2	
 7.2737790E+7,	-2.4081808E+2,	 5.1719344E+2	
 7.2737930E+7,	-2.4031186E+2,	 4.1660967E+2	
 7.2738070E+7,	-2.3980564E+2,	 5.7074499E+2	
 7.2738210E+7,	-2.3929943E+2,	 6.7016369E+2	
 7.2738350E+7,	-2.3879321E+2,	 5.1406693E+2	
 7.2738490E+7,	-2.3828699E+2,	 5.8722031E+2	
 7.2738630E+7,	-2.3778077E+2,	 6.5518320E+2	
 7.2738770E+7,	-2.3727455E+2,	 5.1538104E+2	
 7.2738910E+7,	-2.3676834E+2,	 5.6944799E+2	
 7.2739050E+7,	-2.3626212E+2,	 6.8804348E+2	
 7.2739190E+7,	-2.3575590E+2,	 5.4609674E+2	
 7.2739330E+7,	-2.3524968E+2,	 5.0332683E+2	
 7.2739470E+7,	-2.3474346E+2,	 6.5372986E+2	
 7.2739610E+7,	-2.3423724E+2,	 5.8898634E+2	
 7.2739750E+7,	-2.3373103E+2,	 5.8797508E+2	
 7.2739890E+7,	-2.3322481E+2,	 5.3026384E+2	
 7.2740030E+7,	-2.3271859E+2,	 5.1735955E+2	
 7.2740170E+7,	-2.3221237E+2,	 6.0894233E+2	
 7.2740310E+7,	-2.3170615E+2,	 6.5636301E+2	
 7.2740450E+7,	-2.3119994E+2,	 6.4137030E+2	
 7.2740590E+7,	-2.3069372E+2,	 6.2523448E+2	
 7.2740730E+7,	-2.3018750E+2,	 5.4287004E+2	
 7.2740870E+7,	-2.2968128E+2,	 5.2907670E+2	
 7.2741010E+7,	-2.2917506E+2,	 4.9789935E+2	
 7.2741150E+7,	-2.2866885E+2,	 5.6206155E+2	
 7.2741290E+7,	-2.2816263E+2,	 5.6223500E+2	
 7.2741430E+7,	-2.2765641E+2,	 5.3042990E+2	
 7.2741570E+7,	-2.2715019E+2,	 6.3140452E+2	
 7.2741710E+7,	-2.2664397E+2,	 5.2865416E+2	
 7.2741850E+7,	-2.2613776E+2,	 4.1436490E+2	
 7.2741990E+7,	-2.2563154E+2,	 5.2558130E+2	
 7.2742130E+7,	-2.2512532E+2,	 5.9302145E+2	
 7.2742270E+7,	-2.2461910E+2,	 5.1314849E+2	
 7.2742410E+7,	-2.2411288E+2,	 5.8908892E+2	
 7.2742550E+7,	-2.2360666E+2,	 6.8277723E+2	
 7.2742690E+7,	-2.2310045E+2,	 6.9943088E+2	
 7.2742830E+7,	-2.2259423E+2,	 5.9163165E+2	
 7.2742970E+7,	-2.2208801E+2,	 4.8406205E+2	
 7.2743110E+7,	-2.2158179E+2,	 6.0308504E+2	
 7.2743250E+7,	-2.2107557E+2,	 6.4495605E+2	
 7.2743390E+7,	-2.2056936E+2,	 5.3056914E+2	
 7.2743530E+7,	-2.2006314E+2,	 6.0893261E+2	
 7.2743670E+7,	-2.1955692E+2,	 6.7575234E+2	
 7.2743810E+7,	-2.1905070E+2,	 5.5993897E+2	
 7.2743950E+7,	-2.1854448E+2,	 6.2718612E+2	
 7.2744090E+7,	-2.1803827E+2,	 5.8436006E+2	
 7.2744230E+7,	-2.1753205E+2,	 5.9462875E+2	
 7.2744370E+7,	-2.1702583E+2,	 6.3950169E+2	
 7.2744510E+7,	-2.1651961E+2,	 5.2378112E+2	
 7.2744650E+7,	-2.1601339E+2,	 5.3835613E+2	
 7.2744790E+7,	-2.1550717E+2,	 6.3867611E+2	
 7.2744930E+7,	-2.1500096E+2,	 5.9011483E+2	
 7.2745070E+7,	-2.1449474E+2,	 4.9069369E+2	
 7.2745210E+7,	-2.1398852E+2,	 4.5072547E+2	
 7.2745350E+7,	-2.1348230E+2,	 5.8569372E+2	
 7.2745490E+7,	-2.1297608E+2,	 6.7563021E+2	
 7.2745630E+7,	-2.1246987E+2,	 5.7052761E+2	
 7.2745770E+7,	-2.1196365E+2,	 4.6985346E+2	
 7.2745910E+7,	-2.1145743E+2,	 4.7291157E+2	
 7.2746050E+7,	-2.1095121E+2,	 5.3321445E+2	
 7.2746190E+7,	-2.1044499E+2,	 5.9430385E+2	
 7.2746330E+7,	-2.0993878E+2,	 5.3859794E+2	
 7.2746470E+7,	-2.0943256E+2,	 5.6186128E+2	
 7.2746610E+7,	-2.0892634E+2,	 6.6141915E+2	
 7.2746750E+7,	-2.0842012E+2,	 5.5661702E+2	
 7.2746890E+7,	-2.0791390E+2,	 5.0373471E+2	
 7.2747030E+7,	-2.0740768E+2,	 6.0268199E+2	
 7.2747170E+7,	-2.0690147E+2,	 5.2647775E+2	
 7.2747310E+7,	-2.0639525E+2,	 4.7390327E+2	
 7.2747450E+7,	-2.0588903E+2,	 5.9087932E+2	
 7.2747590E+7,	-2.0538281E+2,	 6.0422814E+2	
 7.2747730E+7,	-2.0487659E+2,	 4.8947239E+2	
 7.2747870E+7,	-2.0437038E+2,	 5.7878602E+2	
 7.2748010E+7,	-2.0386416E+2,	 6.3850272E+2	
 7.2748150E+7,	-2.0335794E+2,	 6.5979481E+2	
 7.2748290E+7,	-2.0285172E+2,	 6.6425014E+2	
 7.2748430E+7,	-2.0234550E+2,	 5.5203223E+2	
 7.2748570E+7,	-2.0183929E+2,	 5.9091109E+2	
 7.2748710E+7,	-2.0133307E+2,	 5.5459696E+2	
 7.2748850E+7,	-2.0082685E+2,	 5.8793849E+2	
 7.2748990E+7,	-2.0032063E+2,	 5.3245974E+2	
 7.2749130E+7,	-1.9981441E+2,	 5.7779682E+2	
 7.2749270E+7,	-1.9930820E+2,	 5.8239132E+2	
 7.2749410E+7,	-1.9880198E+2,	 6.0811675E+2	
 7.2749550E+7,	-1.9829576E+2,	 6.0013431E+2	
 7.2749690E+7,	-1.9778954E+2,	 6.3937467E+2	
 7.2749830E+7,	-1.9728332E+2,	 6.0285538E+2	
 7.2749970E+7,	-1.9677710E+2,	 6.0567170E+2	
 7.2750110E+7,	-1.9627089E+2,	 6.6182220E+2	
 7.2750250E+7,	-1.9576467E+2,	 5.7409137E+2	
 7.2750390E+7,	-1.9525845E+2,	 5.3012455E+2	
 7.2750530E+7,	-1.9475223E+2,	 5.9293109E+2	
 7.2750670E+7,	-1.9424601E+2,	 5.5420613E+2	
 7.2750810E+7,	-1.9373980E+2,	 4.9073035E+2	
 7.2750950E+7,	-1.9323358E+2,	 4.9338299E+2	
 7.2751090E+7,	-1.9272736E+2,	 5.9659994E+2	
 7.2751230E+7,	-1.9222114E+2,	 6.4730340E+2	
 7.2751370E+7,	-1.9171492E+2,	 5.7215440E+2	
 7.2751510E+7,	-1.9120871E+2,	 5.4000974E+2	
 7.2751650E+7,	-1.9070249E+2,	 6.0712993E+2	
 7.2751790E+7,	-1.9019627E+2,	 5.5060822E+2	
 7.2751930E+7,	-1.8969005E+2,	 4.8534685E+2	
 7.2752070E+7,	-1.8918383E+2,	 5.6916952E+2	
 7.2752210E+7,	-1.8867761E+2,	 5.7511967E+2	
 7.2752350E+7,	-1.8817140E+2,	 5.1133853E+2	
 7.2752490E+7,	-1.8766518E+2,	 5.2840739E+2	
 7.2752630E+7,	-1.8715896E+2,	 5.0535172E+2	
 7.2752770E+7,	-1.8665274E+2,	 5.6985343E+2	
 7.2752910E+7,	-1.8614652E+2,	 5.7702982E+2	
 7.2753050E+7,	-1.8564031E+2,	 5.2534199E+2	
 7.2753190E+7,	-1.8513409E+2,	 5.8655840E+2	
 7.2753330E+7,	-1.8462787E+2,	 6.2479973E+2	
 7.2753470E+7,	-1.8412165E+2,	 5.5908644E+2	
 7.2753610E+7,	-1.8361543E+2,	 5.2521253E+2	
 7.2753750E+7,	-1.8310922E+2,	 5.8085734E+2	
 7.2753890E+7,	-1.8260300E+2,	 5.9385198E+2	
 7.2754030E+7,	-1.8209678E+2,	 5.5795306E+2	
 7.2754170E+7,	-1.8159056E+2,	 5.2269661E+2	
 7.2754310E+7,	-1.8108434E+2,	 5.8118957E+2	
 7.2754450E+7,	-1.8057812E+2,	 6.2412065E+2	
 7.2754590E+7,	-1.8007191E+2,	 5.5294335E+2	
 7.2754730E+7,	-1.7956569E+2,	 5.0740594E+2	
 7.2754870E+7,	-1.7905947E+2,	 5.3251588E+2	
 7.2755010E+7,	-1.7855325E+2,	 5.5378848E+2	
 7.2755150E+7,	-1.7804703E+2,	 5.3873962E+2	
 7.2755290E+7,	-1.7754082E+2,	 5.4632390E+2	
 7.2755430E+7,	-1.7703460E+2,	 5.9431851E+2	
 7.2755570E+7,	-1.7652838E+2,	 6.0191011E+2	
 7.2755710E+7,	-1.7602216E+2,	 5.6786513E+2	
 7.2755850E+7,	-1.7551594E+2,	 5.9064239E+2	
 7.2755990E+7,	-1.7500973E+2,	 6.0729605E+2	
 7.2756130E+7,	-1.7450351E+2,	 5.4164141E+2	
 7.2756270E+7,	-1.7399729E+2,	 5.2334881E+2	
 7.2756410E+7,	-1.7349107E+2,	 5.6203467E+2	
 7.2756550E+7,	-1.7298485E+2,	 5.5879337E+2	
 7.2756690E+7,	-1.7247864E+2,	 5.3696871E+2	
 7.2756830E+7,	-1.7197242E+2,	 5.5696875E+2	
 7.2756970E+7,	-1.7146620E+2,	 5.3103566E+2	
 7.2757110E+7,	-1.7095998E+2,	 5.6209576E+2	
 7.2757250E+7,	-1.7045376E+2,	 5.7148755E+2	
 7.2757390E+7,	-1.6994754E+2,	 5.7309717E+2	
 7.2757530E+7,	-1.6944133E+2,	 5.6137025E+2	
 7.2757670E+7,	-1.6893511E+2,	 5.5578160E+2	
 7.2757810E+7,	-1.6842889E+2,	 5.4261357E+2	
 7.2757950E+7,	-1.6792267E+2,	 5.5519050E+2	
 7.2758090E+7,	-1.6741645E+2,	 5.6831217E+2	
 7.2758230E+7,	-1.6691024E+2,	 5.8442843E+2	
 7.2758370E+7,	-1.6640402E+2,	 6.0373473E+2	
 7.2758510E+7,	-1.6589780E+2,	 5.6083536E+2	
 7.2758650E+7,	-1.6539158E+2,	 5.6078404E+2	
 7.2758790E+7,	-1.6488536E+2,	 5.8748412E+2	
 7.2758930E+7,	-1.6437915E+2,	 5.5736196E+2	
 7.2759070E+7,	-1.6387293E+2,	 5.3521252E+2	
 7.2759210E+7,	-1.6336671E+2,	 5.8324379E+2	
 7.2759350E+7,	-1.6286049E+2,	 5.8297509E+2	
 7.2759490E+7,	-1.6235427E+2,	 5.3745478E+2	
 7.2759630E+7,	-1.6184805E+2,	 5.6404740E+2	
 7.2759770E+7,	-1.6134184E+2,	 5.9744501E+2	
 7.2759910E+7,	-1.6083562E+2,	 5.7455301E+2	
 7.2760050E+7,	-1.6032940E+2,	 5.4796284E+2	
 7.2760190E+7,	-1.5982318E+2,	 5.6610161E+2	
 7.2760330E+7,	-1.5931696E+2,	 5.5470932E+2	
 7.2760470E+7,	-1.5881075E+2,	 5.3753543E+2	
 7.2760610E+7,	-1.5830453E+2,	 5.5338055E+2	
 7.2760750E+7,	-1.5779831E+2,	 5.3830481E+2	
 7.2760890E+7,	-1.5729209E+2,	 5.4124326E+2	
 7.2761030E+7,	-1.5678587E+2,	 5.7030284E+2	
 7.2761170E+7,	-1.5627966E+2,	 5.6843674E+2	
 7.2761310E+7,	-1.5577344E+2,	 5.5835122E+2	
 7.2761450E+7,	-1.5526722E+2,	 5.5494624E+2	
 7.2761590E+7,	-1.5476100E+2,	 5.4250854E+2	
 7.2761730E+7,	-1.5425478E+2,	 5.5897164E+2	
 7.2761870E+7,	-1.5374857E+2,	 5.8380556E+2	
 7.2762010E+7,	-1.5324235E+2,	 5.7219100E+2	
 7.2762150E+7,	-1.5273613E+2,	 5.4661697E+2	
 7.2762290E+7,	-1.5222991E+2,	 5.5026621E+2	
 7.2762430E+7,	-1.5172369E+2,	 5.7668781E+2	
 7.2762570E+7,	-1.5121747E+2,	 5.8382511E+2	
 7.2762710E+7,	-1.5071126E+2,	 5.6442595E+2	
 7.2762850E+7,	-1.5020504E+2,	 5.4849780E+2	
 7.2762990E+7,	-1.4969882E+2,	 5.5995113E+2	
 7.2763130E+7,	-1.4919260E+2,	 5.7832927E+2	
 7.2763270E+7,	-1.4868638E+2,	 5.5798972E+2	
 7.2763410E+7,	-1.4818017E+2,	 5.4758912E+2	
 7.2763550E+7,	-1.4767395E+2,	 5.7223743E+2	
 7.2763690E+7,	-1.4716773E+2,	 5.8201510E+2	
 7.2763830E+7,	-1.4666151E+2,	 5.6806302E+2	
 7.2763970E+7,	-1.4615529E+2,	 5.6824130E+2	
 7.2764110E+7,	-1.4564908E+2,	 5.6610894E+2	
 7.2764250E+7,	-1.4514286E+2,	 5.5596972E+2	
 7.2764390E+7,	-1.4463664E+2,	 5.5647534E+2	
 7.2764530E+7,	-1.4413042E+2,	 5.5292135E+2	
 7.2764670E+7,	-1.4362420E+2,	 5.4788715E+2	
 7.2764810E+7,	-1.4311798E+2,	 5.5775034E+2	
 7.2764950E+7,	-1.4261177E+2,	 5.6672204E+2	
 7.2765090E+7,	-1.4210555E+2,	 5.7804346E+2	
 7.2765230E+7,	-1.4159933E+2,	 5.7185882E+2	
 7.2765370E+7,	-1.4109311E+2,	 5.7906204E+2	
 7.2765510E+7,	-1.4058689E+2,	 5.8428431E+2	
 7.2765650E+7,	-1.4008068E+2,	 5.6246948E+2	
 7.2765790E+7,	-1.3957446E+2,	 5.7544696E+2	
 7.2765930E+7,	-1.3906824E+2,	 5.8114803E+2	
 7.2766070E+7,	-1.3856202E+2,	 5.8355886E+2	
 7.2766210E+7,	-1.3805580E+2,	 5.6726426E+2	
 7.2766350E+7,	-1.3754959E+2,	 5.3309232E+2	
 7.2766490E+7,	-1.3704337E+2,	 5.2336836E+2	
 7.2766630E+7,	-1.3653715E+2,	 5.4153395E+2	
 7.2766770E+7,	-1.3603093E+2,	 5.6801170E+2	
 7.2766910E+7,	-1.3552471E+2,	 5.5714947E+2	
 7.2767050E+7,	-1.3501849E+2,	 5.4258913E+2	
 7.2767190E+7,	-1.3451228E+2,	 5.3801662E+2	
 7.2767330E+7,	-1.3400606E+2,	 5.2835858E+2	
 7.2767470E+7,	-1.3349984E+2,	 5.5546653E+2	
 7.2767610E+7,	-1.3299362E+2,	 5.8402538E+2	
 7.2767750E+7,	-1.3248740E+2,	 5.6712991E+2	
 7.2767890E+7,	-1.3198119E+2,	 5.8193940E+2	
 7.2768030E+7,	-1.3147497E+2,	 6.0064483E+2	
 7.2768170E+7,	-1.3096875E+2,	 5.7952368E+2	
 7.2768310E+7,	-1.3046253E+2,	 5.7053488E+2	
 7.2768450E+7,	-1.2995631E+2,	 5.6617731E+2	
 7.2768590E+7,	-1.2945010E+2,	 5.3091353E+2	
 7.2768730E+7,	-1.2894388E+2,	 5.2172691E+2	
 7.2768870E+7,	-1.2843766E+2,	 5.4977036E+2	
 7.2769010E+7,	-1.2793144E+2,	 5.6732535E+2	
 7.2769150E+7,	-1.2742522E+2,	 5.4175133E+2	
 7.2769290E+7,	-1.2691901E+2,	 5.6802636E+2	
 7.2769430E+7,	-1.2641279E+2,	 5.8094525E+2	
 7.2769570E+7,	-1.2590657E+2,	 5.4777724E+2	
 7.2769710E+7,	-1.2540035E+2,	 5.7572299E+2	
 7.2769850E+7,	-1.2489413E+2,	 5.7038593E+2	
 7.2769990E+7,	-1.2438791E+2,	 5.7196873E+2	
 7.2770130E+7,	-1.2388170E+2,	 6.0744989E+2	
 7.2770270E+7,	-1.2337548E+2,	 5.6664383E+2	
 7.2770410E+7,	-1.2286926E+2,	 5.7065946E+2	
 7.2770550E+7,	-1.2236304E+2,	 6.0129458E+2	
 7.2770690E+7,	-1.2185682E+2,	 5.8925986E+2	
 7.2770830E+7,	-1.2135061E+2,	 5.4840499E+2	
 7.2770970E+7,	-1.2084439E+2,	 5.2503663E+2	
 7.2771110E+7,	-1.2033817E+2,	 5.7105029E+2	
 7.2771250E+7,	-1.1983195E+2,	 6.2493163E+2	
 7.2771390E+7,	-1.1932573E+2,	 5.9580362E+2	
 7.2771530E+7,	-1.1881952E+2,	 5.3131902E+2	
 7.2771670E+7,	-1.1831330E+2,	 5.4397410E+2	
 7.2771810E+7,	-1.1780708E+2,	 5.8725452E+2	
 7.2771950E+7,	-1.1730086E+2,	 5.5012214E+2	
 7.2772090E+7,	-1.1679464E+2,	 5.0622618E+2	
 7.2772230E+7,	-1.1628842E+2,	 5.7490963E+2	
 7.2772370E+7,	-1.1578221E+2,	 6.2443823E+2	
 7.2772510E+7,	-1.1527599E+2,	 5.6224233E+2	
 7.2772650E+7,	-1.1476977E+2,	 5.1968247E+2	
 7.2772790E+7,	-1.1426355E+2,	 5.8206153E+2	
 7.2772930E+7,	-1.1375733E+2,	 5.4087687E+2	
 7.2773070E+7,	-1.1325112E+2,	 5.0264043E+2	
 7.2773210E+7,	-1.1274490E+2,	 5.8058619E+2	
 7.2773350E+7,	-1.1223868E+2,	 5.9816802E+2	
 7.2773490E+7,	-1.1173246E+2,	 5.4100633E+2	
 7.2773630E+7,	-1.1122624E+2,	 5.9603077E+2	
 7.2773770E+7,	-1.1072003E+2,	 6.2930632E+2	
 7.2773910E+7,	-1.1021381E+2,	 5.4798239E+2	
 7.2774050E+7,	-1.0970759E+2,	 5.8341718E+2	
 7.2774190E+7,	-1.0920137E+2,	 6.0059357E+2	
 7.2774330E+7,	-1.0869515E+2,	 5.9099412E+2	
 7.2774470E+7,	-1.0818893E+2,	 6.2352955E+2	
 7.2774610E+7,	-1.0768272E+2,	 5.6680751E+2	
 7.2774750E+7,	-1.0717650E+2,	 5.9247923E+2	
 7.2774890E+7,	-1.0667028E+2,	 5.4182220E+2	
 7.2775030E+7,	-1.0616406E+2,	 5.4587197E+2	
 7.2775170E+7,	-1.0565784E+2,	 5.2508551E+2	
 7.2775310E+7,	-1.0515163E+2,	 5.1620907E+2	
 7.2775450E+7,	-1.0464541E+2,	 5.4307032E+2	
 7.2775590E+7,	-1.0413919E+2,	 5.0546163E+2	
 7.2775730E+7,	-1.0363297E+2,	 5.7043970E+2	
 7.2775870E+7,	-1.0312675E+2,	 6.3947242E+2	
 7.2776010E+7,	-1.0262054E+2,	 5.5012703E+2	
 7.2776150E+7,	-1.0211432E+2,	 5.8360040E+2	
 7.2776290E+7,	-1.0160810E+2,	 6.6361749E+2	
 7.2776430E+7,	-1.0110188E+2,	 5.6263316E+2	
 7.2776570E+7,	-1.0059566E+2,	 5.2556181E+2	
 7.2776710E+7,	-1.0008945E+2,	 6.1736202E+2	
 7.2776850E+7,	-9.9583227E+1,	 5.6322914E+2	
 7.2776990E+7,	-9.9077009E+1,	 4.7336102E+2	
 7.2777130E+7,	-9.8570791E+1,	 5.7407427E+2	
 7.2777270E+7,	-9.8064573E+1,	 5.8270395E+2	
 7.2777410E+7,	-9.7558355E+1,	 4.7585490E+2	
 7.2777550E+7,	-9.7052136E+1,	 5.2840495E+2	
 7.2777690E+7,	-9.6545918E+1,	 6.1641425E+2	
 7.2777830E+7,	-9.6039700E+1,	 5.5527848E+2	
 7.2777970E+7,	-9.5533482E+1,	 5.9592819E+2	
 7.2778110E+7,	-9.5027264E+1,	 5.3419882E+2	
 7.2778250E+7,	-9.4521046E+1,	 5.5592817E+2	
 7.2778390E+7,	-9.4014828E+1,	 6.2721545E+2	
 7.2778530E+7,	-9.3508610E+1,	 5.2933073E+2	
 7.2778670E+7,	-9.3002392E+1,	 5.9828776E+2	
 7.2778810E+7,	-9.2496173E+1,	 6.2335122E+2	
 7.2778950E+7,	-9.1989955E+1,	 5.7110894E+2	
 7.2779090E+7,	-9.1483737E+1,	 5.4520518E+2	
 7.2779230E+7,	-9.0977519E+1,	 6.4562774E+2	
 7.2779370E+7,	-9.0471301E+1,	 5.8762091E+2	
 7.2779510E+7,	-8.9965083E+1,	 4.5688081E+2	
 7.2779650E+7,	-8.9458865E+1,	 4.8842940E+2	
 7.2779790E+7,	-8.8952647E+1,	 6.3266975E+2	
 7.2779930E+7,	-8.8446429E+1,	 6.7556179E+2	
 7.2780070E+7,	-8.7940210E+1,	 5.2870542E+2	
 7.2780210E+7,	-8.7433992E+1,	 4.9962139E+2	
