Temps___(ms):,	Pos.cal.(um):,	 Tension_(mV):	
 7.0498979E+7,	 5.9632494E+0,	 1.3079629E+3	
 7.0499059E+7,	 6.0138712E+0,	 1.3196093E+3	
 7.0499140E+7,	 6.0644930E+0,	 1.3287934E+3	
 7.0499220E+7,	 6.1151148E+0,	 1.3283098E+3	
 7.0499300E+7,	 6.1657366E+0,	 1.3194529E+3	
 7.0499380E+7,	 6.2163584E+0,	 1.3094187E+3	
 7.0499460E+7,	 6.2669802E+0,	 1.3028090E+3	
 7.0499540E+7,	 6.3176020E+0,	 1.3063704E+3	
 7.0499620E+7,	 6.3682239E+0,	 1.3180362E+3	
 7.0499703E+7,	 6.4188457E+0,	 1.3268051E+3	
 7.0499783E+7,	 6.4694675E+0,	 1.3194627E+3	
 7.0499863E+7,	 6.5200893E+0,	 1.3113434E+3	
 7.0499943E+7,	 6.5707111E+0,	 1.3092819E+3	
 7.0500023E+7,	 6.6213329E+0,	 1.3194822E+3	
 7.0500104E+7,	 6.6719547E+0,	 1.3290377E+3	
 7.0500189E+7,	 6.7225765E+0,	 1.3253347E+3	
 7.0500271E+7,	 6.7731983E+0,	 1.3121935E+3	
 7.0500351E+7,	 6.8238202E+0,	 1.3036786E+3	
 7.0500431E+7,	 6.8744420E+0,	 1.3042990E+3	
 7.0500511E+7,	 6.9250638E+0,	 1.3148266E+3	
 7.0500591E+7,	 6.9756856E+0,	 1.3282658E+3	
 7.0500671E+7,	 7.0263074E+0,	 1.3250709E+3	
 7.0500751E+7,	 7.0769292E+0,	 1.3125941E+3	
 7.0500831E+7,	 7.1275510E+0,	 1.3037958E+3	
 7.0500911E+7,	 7.1781728E+0,	 1.3068051E+3	
 7.0500991E+7,	 7.2287946E+0,	 1.3154958E+3	
 7.0501072E+7,	 7.2794165E+0,	 1.3270640E+3	
 7.0501152E+7,	 7.3300383E+0,	 1.3301857E+3	
 7.0501232E+7,	 7.3806601E+0,	 1.3218613E+3	
 7.0501315E+7,	 7.4312819E+0,	 1.3095946E+3	
 7.0501395E+7,	 7.4819037E+0,	 1.3025111E+3	
 7.0501475E+7,	 7.5325255E+0,	 1.3029068E+3	
 7.0501555E+7,	 7.5831473E+0,	 1.3109527E+3	
 7.0501635E+7,	 7.6337691E+0,	 1.3231754E+3	
 7.0501715E+7,	 7.6843909E+0,	 1.3257011E+3	
 7.0501795E+7,	 7.7350128E+0,	 1.3135222E+3	
 7.0501879E+7,	 7.7856346E+0,	 1.3055203E+3	
 7.0501959E+7,	 7.8362564E+0,	 1.3087543E+3	
 7.0502039E+7,	 7.8868782E+0,	 1.3200783E+3	
 7.0502119E+7,	 7.9375000E+0,	 1.3301759E+3	
 7.0502200E+7,	 7.9881218E+0,	 1.3262970E+3	
 7.0502280E+7,	 8.0387436E+0,	 1.3121691E+3	
 7.0502360E+7,	 8.0893654E+0,	 1.3043528E+3	
 7.0502442E+7,	 8.1399872E+0,	 1.3066878E+3	
 7.0502522E+7,	 8.1906091E+0,	 1.3159844E+3	
 7.0502605E+7,	 8.2412309E+0,	 1.3273181E+3	
 7.0502685E+7,	 8.2918527E+0,	 1.3266293E+3	
 7.0502765E+7,	 8.3424745E+0,	 1.3116610E+3	
 7.0502845E+7,	 8.3930963E+0,	 1.3038740E+3	
 7.0502929E+7,	 8.4437181E+0,	 1.3086712E+3	
 7.0503009E+7,	 8.4943399E+0,	 1.3171569E+3	
 7.0503091E+7,	 8.5449617E+0,	 1.3276259E+3	
 7.0503171E+7,	 8.5955835E+0,	 1.3307670E+3	
 7.0503251E+7,	 8.6462054E+0,	 1.3217832E+3	
 7.0503331E+7,	 8.6968272E+0,	 1.3100489E+3	
 7.0503411E+7,	 8.7474490E+0,	 1.3035173E+3	
 7.0503491E+7,	 8.7980708E+0,	 1.3063459E+3	
 7.0503571E+7,	 8.8486926E+0,	 1.3145628E+3	
 7.0503651E+7,	 8.8993144E+0,	 1.3259405E+3	
 7.0503731E+7,	 8.9499362E+0,	 1.3277675E+3	
 7.0503811E+7,	 9.0005580E+0,	 1.3179775E+3	
 7.0503891E+7,	 9.0511798E+0,	 1.3076942E+3	
 7.0503971E+7,	 9.1018017E+0,	 1.3076453E+3	
 7.0504051E+7,	 9.1524235E+0,	 1.3166440E+3	
 7.0504133E+7,	 9.2030453E+0,	 1.3271959E+3	
 7.0504213E+7,	 9.2536671E+0,	 1.3262140E+3	
 7.0504293E+7,	 9.3042889E+0,	 1.3129019E+3	
 7.0504373E+7,	 9.3549107E+0,	 1.3050855E+3	
 7.0504453E+7,	 9.4055325E+0,	 1.3082218E+3	
 7.0504533E+7,	 9.4561543E+0,	 1.3175770E+3	
 7.0504616E+7,	 9.5067761E+0,	 1.3273718E+3	
 7.0504699E+7,	 9.5573980E+0,	 1.3263361E+3	
 7.0504779E+7,	 9.6080198E+0,	 1.3128579E+3	
 7.0504859E+7,	 9.6586416E+0,	 1.3051491E+3	
 7.0504939E+7,	 9.7092634E+0,	 1.3085834E+3	
 7.0505019E+7,	 9.7598852E+0,	 1.3180313E+3	
 7.0505100E+7,	 9.8105070E+0,	 1.3279678E+3	
 7.0505180E+7,	 9.8611288E+0,	 1.3290181E+3	
 7.0505260E+7,	 9.9117506E+0,	 1.3220811E+3	
 7.0505344E+7,	 9.9623724E+0,	 1.3109233E+3	
 7.0505424E+7,	 1.0012994E+1,	 1.3045677E+3	
 7.0505504E+7,	 1.0063616E+1,	 1.3057157E+3	
 7.0505584E+7,	 1.0114238E+1,	 1.3116317E+3	
 7.0505664E+7,	 1.0164860E+1,	 1.3204104E+3	
 7.0505746E+7,	 1.0215482E+1,	 1.3277919E+3	
 7.0505826E+7,	 1.0266103E+1,	 1.3225257E+3	
 7.0505910E+7,	 1.0316725E+1,	 1.3095800E+3	
 7.0505990E+7,	 1.0367347E+1,	 1.3059942E+3	
 7.0506070E+7,	 1.0417969E+1,	 1.3132243E+3	
 7.0506150E+7,	 1.0468591E+1,	 1.3258623E+3	
 7.0506230E+7,	 1.0519212E+1,	 1.3294138E+3	
 7.0506310E+7,	 1.0569834E+1,	 1.3222033E+3	
 7.0506394E+7,	 1.0620456E+1,	 1.3101710E+3	
 7.0506474E+7,	 1.0671078E+1,	 1.3056278E+3	
 7.0506554E+7,	 1.0721700E+1,	 1.3102297E+3	
 7.0506634E+7,	 1.0772321E+1,	 1.3194724E+3	
 7.0506715E+7,	 1.0822943E+1,	 1.3270934E+3	
 7.0506795E+7,	 1.0873565E+1,	 1.3246117E+3	
 7.0506875E+7,	 1.0924187E+1,	 1.3120958E+3	
 7.0506959E+7,	 1.0974809E+1,	 1.3055496E+3	
 7.0507039E+7,	 1.1025430E+1,	 1.3109918E+3	
 7.0507119E+7,	 1.1076052E+1,	 1.3191695E+3	
 7.0507201E+7,	 1.1126674E+1,	 1.3278066E+3	
 7.0507281E+7,	 1.1177296E+1,	 1.3275428E+3	
 7.0507361E+7,	 1.1227918E+1,	 1.3193698E+3	
 7.0507441E+7,	 1.1278540E+1,	 1.3103323E+3	
 7.0507521E+7,	 1.1329161E+1,	 1.3056571E+3	
 7.0507605E+7,	 1.1379783E+1,	 1.3078701E+3	
 7.0507685E+7,	 1.1430405E+1,	 1.3145970E+3	
 7.0507765E+7,	 1.1481027E+1,	 1.3245677E+3	
 7.0507849E+7,	 1.1531649E+1,	 1.3270738E+3	
 7.0507929E+7,	 1.1582270E+1,	 1.3180460E+3	
 7.0508009E+7,	 1.1632892E+1,	 1.3087592E+3	
 7.0508089E+7,	 1.1683514E+1,	 1.3091940E+3	
 7.0508169E+7,	 1.1734136E+1,	 1.3158818E+3	
 7.0508249E+7,	 1.1784758E+1,	 1.3244749E+3	
 7.0508329E+7,	 1.1835379E+1,	 1.3241818E+3	
 7.0508409E+7,	 1.1886001E+1,	 1.3134344E+3	
 7.0508489E+7,	 1.1936623E+1,	 1.3074108E+3	
 7.0508569E+7,	 1.1987245E+1,	 1.3103030E+3	
 7.0508649E+7,	 1.2037867E+1,	 1.3174450E+3	
 7.0508729E+7,	 1.2088489E+1,	 1.3257254E+3	
 7.0508809E+7,	 1.2139110E+1,	 1.3261750E+3	
 7.0508889E+7,	 1.2189732E+1,	 1.3160528E+3	
 7.0508969E+7,	 1.2240354E+1,	 1.3085541E+3	
 7.0509049E+7,	 1.2290976E+1,	 1.3089937E+3	
 7.0509129E+7,	 1.2341598E+1,	 1.3155692E+3	
 7.0509209E+7,	 1.2392219E+1,	 1.3230630E+3	
 7.0509289E+7,	 1.2442841E+1,	 1.3263215E+3	
 7.0509369E+7,	 1.2493463E+1,	 1.3226722E+3	
 7.0509449E+7,	 1.2544085E+1,	 1.3138789E+3	
 7.0509529E+7,	 1.2594707E+1,	 1.3075770E+3	
 7.0509609E+7,	 1.2645328E+1,	 1.3065267E+3	
 7.0509689E+7,	 1.2695950E+1,	 1.3096678E+3	
 7.0509769E+7,	 1.2746572E+1,	 1.3168051E+3	
 7.0509849E+7,	 1.2797194E+1,	 1.3252760E+3	
 7.0509929E+7,	 1.2847816E+1,	 1.3232292E+3	
 7.0510009E+7,	 1.2898437E+1,	 1.3141329E+3	
 7.0510089E+7,	 1.2949059E+1,	 1.3093504E+3	
 7.0510169E+7,	 1.2999681E+1,	 1.3132877E+3	
 7.0510249E+7,	 1.3050303E+1,	 1.3217294E+3	
 7.0510329E+7,	 1.3100925E+1,	 1.3258427E+3	
 7.0510409E+7,	 1.3151547E+1,	 1.3224280E+3	
 7.0510489E+7,	 1.3202168E+1,	 1.3134930E+3	
 7.0510569E+7,	 1.3252790E+1,	 1.3083147E+3	
 7.0510649E+7,	 1.3303412E+1,	 1.3103274E+3	
 7.0510729E+7,	 1.3354034E+1,	 1.3166000E+3	
 7.0510809E+7,	 1.3404656E+1,	 1.3242502E+3	
 7.0510889E+7,	 1.3455277E+1,	 1.3249537E+3	
 7.0510969E+7,	 1.3505899E+1,	 1.3157254E+3	
 7.0511049E+7,	 1.3556521E+1,	 1.3088081E+3	
 7.0511129E+7,	 1.3607143E+1,	 1.3092624E+3	
 7.0511209E+7,	 1.3657765E+1,	 1.3138740E+3	
 7.0511289E+7,	 1.3708386E+1,	 1.3222375E+3	
 7.0511373E+7,	 1.3759008E+1,	 1.3268980E+3	
 7.0511453E+7,	 1.3809630E+1,	 1.3247192E+3	
 7.0511533E+7,	 1.3860252E+1,	 1.3185638E+3	
 7.0511615E+7,	 1.3910874E+1,	 1.3128139E+3	
 7.0511695E+7,	 1.3961496E+1,	 1.3087250E+3	
 7.0511775E+7,	 1.4012117E+1,	 1.3097705E+3	
 7.0511855E+7,	 1.4062739E+1,	 1.3159209E+3	
 7.0511935E+7,	 1.4113361E+1,	 1.3234344E+3	
 7.0512015E+7,	 1.4163983E+1,	 1.3236346E+3	
 7.0512095E+7,	 1.4214605E+1,	 1.3165315E+3	
 7.0512175E+7,	 1.4265226E+1,	 1.3111138E+3	
 7.0512255E+7,	 1.4315848E+1,	 1.3105960E+3	
 7.0512335E+7,	 1.4366470E+1,	 1.3160430E+3	
 7.0512415E+7,	 1.4417092E+1,	 1.3231070E+3	
 7.0512495E+7,	 1.4467714E+1,	 1.3229654E+3	
 7.0512575E+7,	 1.4518335E+1,	 1.3159648E+3	
 7.0512655E+7,	 1.4568957E+1,	 1.3106889E+3	
 7.0512735E+7,	 1.4619579E+1,	 1.3089741E+3	
 7.0512815E+7,	 1.4670201E+1,	 1.3126576E+3	
 7.0512895E+7,	 1.4720823E+1,	 1.3182462E+3	
 7.0512975E+7,	 1.4771445E+1,	 1.3231217E+3	
 7.0513055E+7,	 1.4822066E+1,	 1.3205326E+3	
 7.0513135E+7,	 1.4872688E+1,	 1.3139229E+3	
 7.0513215E+7,	 1.4923310E+1,	 1.3101270E+3	
 7.0513295E+7,	 1.4973932E+1,	 1.3096629E+3	
 7.0513375E+7,	 1.5024554E+1,	 1.3146263E+3	
 7.0513455E+7,	 1.5075175E+1,	 1.3217685E+3	
 7.0513535E+7,	 1.5125797E+1,	 1.3244505E+3	
 7.0513615E+7,	 1.5176419E+1,	 1.3229458E+3	
 7.0513695E+7,	 1.5227041E+1,	 1.3194431E+3	
 7.0513775E+7,	 1.5277663E+1,	 1.3149341E+3	
 7.0513855E+7,	 1.5328284E+1,	 1.3117099E+3	
 7.0513935E+7,	 1.5378906E+1,	 1.3126918E+3	
 7.0514015E+7,	 1.5429528E+1,	 1.3176405E+3	
 7.0514095E+7,	 1.5480150E+1,	 1.3226087E+3	
 7.0514175E+7,	 1.5530772E+1,	 1.3207866E+3	
 7.0514255E+7,	 1.5581393E+1,	 1.3143430E+3	
 7.0514335E+7,	 1.5632015E+1,	 1.3114949E+3	
 7.0514415E+7,	 1.5682637E+1,	 1.3123156E+3	
 7.0514495E+7,	 1.5733259E+1,	 1.3165218E+3	
 7.0514575E+7,	 1.5783881E+1,	 1.3217685E+3	
 7.0514655E+7,	 1.5834503E+1,	 1.3231168E+3	
 7.0514735E+7,	 1.5885124E+1,	 1.3190475E+3	
 7.0514815E+7,	 1.5935746E+1,	 1.3144065E+3	
 7.0514895E+7,	 1.5986368E+1,	 1.3116512E+3	
 7.0514975E+7,	 1.6036990E+1,	 1.3111774E+3	
 7.0515055E+7,	 1.6087612E+1,	 1.3155985E+3	
 7.0515135E+7,	 1.6138233E+1,	 1.3213385E+3	
 7.0515215E+7,	 1.6188855E+1,	 1.3230094E+3	
 7.0515295E+7,	 1.6239477E+1,	 1.3198583E+3	
 7.0515375E+7,	 1.6290099E+1,	 1.3147924E+3	
 7.0515455E+7,	 1.6340721E+1,	 1.3118320E+3	
 7.0515535E+7,	 1.6391342E+1,	 1.3120275E+3	
 7.0515615E+7,	 1.6441964E+1,	 1.3147631E+3	
 7.0515695E+7,	 1.6492586E+1,	 1.3190035E+3	
 7.0515775E+7,	 1.6543208E+1,	 1.3220860E+3	
 7.0515855E+7,	 1.6593830E+1,	 1.3227358E+3	
 7.0515935E+7,	 1.6644452E+1,	 1.3198681E+3	
 7.0516015E+7,	 1.6695073E+1,	 1.3143821E+3	
 7.0516095E+7,	 1.6745695E+1,	 1.3119981E+3	
 7.0516175E+7,	 1.6796317E+1,	 1.3138691E+3	
 7.0516255E+7,	 1.6846939E+1,	 1.3189888E+3	
 7.0516335E+7,	 1.6897561E+1,	 1.3216854E+3	
 7.0516415E+7,	 1.6948182E+1,	 1.3191646E+3	
 7.0516495E+7,	 1.6998804E+1,	 1.3143919E+3	
 7.0516575E+7,	 1.7049426E+1,	 1.3123742E+3	
 7.0516656E+7,	 1.7100048E+1,	 1.3132634E+3	
 7.0516736E+7,	 1.7150670E+1,	 1.3172741E+3	
 7.0516816E+7,	 1.7201291E+1,	 1.3211285E+3	
 7.0516896E+7,	 1.7251913E+1,	 1.3224622E+3	
 7.0516976E+7,	 1.7302535E+1,	 1.3205570E+3	
 7.0517056E+7,	 1.7353157E+1,	 1.3158574E+3	
 7.0517136E+7,	 1.7403779E+1,	 1.3128383E+3	
 7.0517216E+7,	 1.7454401E+1,	 1.3135076E+3	
 7.0517296E+7,	 1.7505022E+1,	 1.3171080E+3	
 7.0517376E+7,	 1.7555644E+1,	 1.3205179E+3	
 7.0517456E+7,	 1.7606266E+1,	 1.3217539E+3	
 7.0517536E+7,	 1.7656888E+1,	 1.3200196E+3	
 7.0517616E+7,	 1.7707510E+1,	 1.3159990E+3	
 7.0517696E+7,	 1.7758131E+1,	 1.3127553E+3	
 7.0517776E+7,	 1.7808753E+1,	 1.3120323E+3	
 7.0517856E+7,	 1.7859375E+1,	 1.3127407E+3	
 7.0517936E+7,	 1.7909997E+1,	 1.3159844E+3	
 7.0518016E+7,	 1.7960619E+1,	 1.3202834E+3	
 7.0518096E+7,	 1.8011240E+1,	 1.3215194E+3	
 7.0518176E+7,	 1.8061862E+1,	 1.3183147E+3	
 7.0518256E+7,	 1.8112484E+1,	 1.3142892E+3	
 7.0518336E+7,	 1.8163106E+1,	 1.3133464E+3	
 7.0518416E+7,	 1.8213728E+1,	 1.3145970E+3	
 7.0518496E+7,	 1.8264349E+1,	 1.3184465E+3	
 7.0518576E+7,	 1.8314971E+1,	 1.3212702E+3	
 7.0518656E+7,	 1.8365593E+1,	 1.3191208E+3	
 7.0518736E+7,	 1.8416215E+1,	 1.3150367E+3	
 7.0518816E+7,	 1.8466837E+1,	 1.3129458E+3	
 7.0518896E+7,	 1.8517459E+1,	 1.3130533E+3	
 7.0518976E+7,	 1.8568080E+1,	 1.3156767E+3	
 7.0519056E+7,	 1.8618702E+1,	 1.3194724E+3	
 7.0519136E+7,	 1.8669324E+1,	 1.3204153E+3	
 7.0519216E+7,	 1.8719946E+1,	 1.3172203E+3	
 7.0519296E+7,	 1.8770568E+1,	 1.3138984E+3	
 7.0519376E+7,	 1.8821189E+1,	 1.3132780E+3	
 7.0519456E+7,	 1.8871811E+1,	 1.3150318E+3	
 7.0519536E+7,	 1.8922433E+1,	 1.3186225E+3	
 7.0519616E+7,	 1.8973055E+1,	 1.3210309E+3	
 7.0519696E+7,	 1.9023677E+1,	 1.3199316E+3	
 7.0519776E+7,	 1.9074298E+1,	 1.3174206E+3	
 7.0519856E+7,	 1.9124920E+1,	 1.3151979E+3	
 7.0519936E+7,	 1.9175542E+1,	 1.3136200E+3	
 7.0520016E+7,	 1.9226164E+1,	 1.3148364E+3	
 7.0520096E+7,	 1.9276786E+1,	 1.3180264E+3	
 7.0520176E+7,	 1.9327408E+1,	 1.3200001E+3	
 7.0520256E+7,	 1.9378029E+1,	 1.3190719E+3	
 7.0520336E+7,	 1.9428651E+1,	 1.3157988E+3	
 7.0520416E+7,	 1.9479273E+1,	 1.3145237E+3	
 7.0520496E+7,	 1.9529895E+1,	 1.3160430E+3	
 7.0520576E+7,	 1.9580517E+1,	 1.3190523E+3	
 7.0520656E+7,	 1.9631138E+1,	 1.3203957E+3	
 7.0520736E+7,	 1.9681760E+1,	 1.3180264E+3	
 7.0520816E+7,	 1.9732382E+1,	 1.3147241E+3	
 7.0520896E+7,	 1.9783004E+1,	 1.3135711E+3	
 7.0520976E+7,	 1.9833626E+1,	 1.3145335E+3	
 7.0521056E+7,	 1.9884247E+1,	 1.3172643E+3	
 7.0521136E+7,	 1.9934869E+1,	 1.3198096E+3	
 7.0521216E+7,	 1.9985491E+1,	 1.3187348E+3	
 7.0521296E+7,	 2.0036113E+1,	 1.3157450E+3	
 7.0521376E+7,	 2.0086735E+1,	 1.3140107E+3	
 7.0521456E+7,	 2.0137357E+1,	 1.3141623E+3	
 7.0521536E+7,	 2.0187978E+1,	 1.3164485E+3	
 7.0521616E+7,	 2.0238600E+1,	 1.3192037E+3	
 7.0521696E+7,	 2.0289222E+1,	 1.3200783E+3	
 7.0521776E+7,	 2.0339844E+1,	 1.3190817E+3	
 7.0521856E+7,	 2.0390466E+1,	 1.3171959E+3	
 7.0521936E+7,	 2.0441087E+1,	 1.3153151E+3	
 7.0522016E+7,	 2.0491709E+1,	 1.3141378E+3	
 7.0522096E+7,	 2.0542331E+1,	 1.3148168E+3	
 7.0522176E+7,	 2.0592953E+1,	 1.3176601E+3	
 7.0522256E+7,	 2.0643575E+1,	 1.3195995E+3	
 7.0522336E+7,	 2.0694196E+1,	 1.3186615E+3	
 7.0522416E+7,	 2.0744818E+1,	 1.3159307E+3	
 7.0522496E+7,	 2.0795440E+1,	 1.3144798E+3	
 7.0522576E+7,	 2.0846062E+1,	 1.3156376E+3	
 7.0522656E+7,	 2.0896684E+1,	 1.3184758E+3	
 7.0522736E+7,	 2.0947305E+1,	 1.3199121E+3	
 7.0522816E+7,	 2.0997927E+1,	 1.3184710E+3	
 7.0522896E+7,	 2.1048549E+1,	 1.3157694E+3	
 7.0522976E+7,	 2.1099171E+1,	 1.3142014E+3	
 7.0523056E+7,	 2.1149793E+1,	 1.3147094E+3	
 7.0523136E+7,	 2.1200415E+1,	 1.3166440E+3	
 7.0523216E+7,	 2.1251036E+1,	 1.3188910E+3	
 7.0523296E+7,	 2.1301658E+1,	 1.3186761E+3	
 7.0523376E+7,	 2.1352280E+1,	 1.3165804E+3	
 7.0523456E+7,	 2.1402902E+1,	 1.3146752E+3	
 7.0523536E+7,	 2.1453524E+1,	 1.3142501E+3	
 7.0523616E+7,	 2.1504145E+1,	 1.3158134E+3	
 7.0523696E+7,	 2.1554767E+1,	 1.3183196E+3	
 7.0523776E+7,	 2.1605389E+1,	 1.3198389E+3	
 7.0523856E+7,	 2.1656011E+1,	 1.3197607E+3	
 7.0523936E+7,	 2.1706633E+1,	 1.3182120E+3	
 7.0524016E+7,	 2.1757254E+1,	 1.3156669E+3	
 7.0524096E+7,	 2.1807876E+1,	 1.3140352E+3	
 7.0524176E+7,	 2.1858498E+1,	 1.3146899E+3	
 7.0524256E+7,	 2.1909120E+1,	 1.3176795E+3	
 7.0524336E+7,	 2.1959742E+1,	 1.3198583E+3	
 7.0524416E+7,	 2.2010364E+1,	 1.3185394E+3	
 7.0524496E+7,	 2.2060985E+1,	 1.3155398E+3	
 7.0524576E+7,	 2.2111607E+1,	 1.3141574E+3	
 7.0524656E+7,	 2.2162229E+1,	 1.3157108E+3	
 7.0524736E+7,	 2.2212851E+1,	 1.3188032E+3	
 7.0524816E+7,	 2.2263473E+1,	 1.3194431E+3	
 7.0524896E+7,	 2.2314094E+1,	 1.3173670E+3	
 7.0524976E+7,	 2.2364716E+1,	 1.3148804E+3	
 7.0525056E+7,	 2.2415338E+1,	 1.3136591E+3	
 7.0525136E+7,	 2.2465960E+1,	 1.3143479E+3	
 7.0525216E+7,	 2.2516582E+1,	 1.3173865E+3	
 7.0525296E+7,	 2.2567203E+1,	 1.3195751E+3	
 7.0525376E+7,	 2.2617825E+1,	 1.3186468E+3	
 7.0525456E+7,	 2.2668447E+1,	 1.3158721E+3	
 7.0525536E+7,	 2.2719069E+1,	 1.3140987E+3	
 7.0525616E+7,	 2.2769691E+1,	 1.3141867E+3	
 7.0525696E+7,	 2.2820312E+1,	 1.3164095E+3	
 7.0525776E+7,	 2.2870934E+1,	 1.3189644E+3	
 7.0525856E+7,	 2.2921556E+1,	 1.3203323E+3	
 7.0525936E+7,	 2.2972178E+1,	 1.3193845E+3	
 7.0526016E+7,	 2.3022800E+1,	 1.3169272E+3	
 7.0526096E+7,	 2.3073422E+1,	 1.3143821E+3	
 7.0526176E+7,	 2.3124043E+1,	 1.3134832E+3	
 7.0526256E+7,	 2.3174665E+1,	 1.3150758E+3	
 7.0526336E+7,	 2.3225287E+1,	 1.3183489E+3	
 7.0526416E+7,	 2.3275909E+1,	 1.3200587E+3	
 7.0526496E+7,	 2.3326531E+1,	 1.3177528E+3	
 7.0526576E+7,	 2.3377152E+1,	 1.3149635E+3	
 7.0526656E+7,	 2.3427774E+1,	 1.3143137E+3	
 7.0526736E+7,	 2.3478396E+1,	 1.3162482E+3	
 7.0526816E+7,	 2.3529018E+1,	 1.3189986E+3	
 7.0526896E+7,	 2.3579640E+1,	 1.3196971E+3	
 7.0526976E+7,	 2.3630261E+1,	 1.3174695E+3	
 7.0527056E+7,	 2.3680883E+1,	 1.3146703E+3	
 7.0527136E+7,	 2.3731505E+1,	 1.3132194E+3	
 7.0527216E+7,	 2.3782127E+1,	 1.3144652E+3	
 7.0527296E+7,	 2.3832749E+1,	 1.3178506E+3	
 7.0527376E+7,	 2.3883371E+1,	 1.3199023E+3	
 7.0527456E+7,	 2.3933992E+1,	 1.3185492E+3	
 7.0527536E+7,	 2.3984614E+1,	 1.3153445E+3	
 7.0527616E+7,	 2.4035236E+1,	 1.3135564E+3	
 7.0527696E+7,	 2.4085858E+1,	 1.3142941E+3	
 7.0527776E+7,	 2.4136480E+1,	 1.3165804E+3	
 7.0527856E+7,	 2.4187101E+1,	 1.3192770E+3	
 7.0527936E+7,	 2.4237723E+1,	 1.3206644E+3	
 7.0528016E+7,	 2.4288345E+1,	 1.3192526E+3	
 7.0528096E+7,	 2.4338967E+1,	 1.3166440E+3	
 7.0528176E+7,	 2.4389589E+1,	 1.3141623E+3	
 7.0528256E+7,	 2.4440210E+1,	 1.3134197E+3	
 7.0528336E+7,	 2.4490832E+1,	 1.3161993E+3	
 7.0528416E+7,	 2.4541454E+1,	 1.3196142E+3	
 7.0528496E+7,	 2.4592076E+1,	 1.3197753E+3	
 7.0528576E+7,	 2.4642698E+1,	 1.3162580E+3	
 7.0528656E+7,	 2.4693320E+1,	 1.3137665E+3	
 7.0528736E+7,	 2.4743941E+1,	 1.3149927E+3	
 7.0528816E+7,	 2.4794563E+1,	 1.3184661E+3	
 7.0528896E+7,	 2.4845185E+1,	 1.3200245E+3	
 7.0528976E+7,	 2.4895807E+1,	 1.3180118E+3	
 7.0529056E+7,	 2.4946429E+1,	 1.3147094E+3	
 7.0529136E+7,	 2.4997050E+1,	 1.3130679E+3	
 7.0529216E+7,	 2.5047672E+1,	 1.3139961E+3	
 7.0529296E+7,	 2.5098294E+1,	 1.3173230E+3	
 7.0529376E+7,	 2.5148916E+1,	 1.3202492E+3	
 7.0529456E+7,	 2.5199538E+1,	 1.3195604E+3	
 7.0529536E+7,	 2.5250159E+1,	 1.3160381E+3	
 7.0529616E+7,	 2.5300781E+1,	 1.3133513E+3	
 7.0529696E+7,	 2.5351403E+1,	 1.3131608E+3	
 7.0529776E+7,	 2.5402025E+1,	 1.3162189E+3	
 7.0529856E+7,	 2.5452647E+1,	 1.3196825E+3	
 7.0529936E+7,	 2.5503268E+1,	 1.3210064E+3	
 7.0530016E+7,	 2.5553890E+1,	 1.3201221E+3	
 7.0530096E+7,	 2.5604512E+1,	 1.3177284E+3	
 7.0530176E+7,	 2.5655134E+1,	 1.3148706E+3	
 7.0530256E+7,	 2.5705756E+1,	 1.3134246E+3	
 7.0530336E+7,	 2.5756378E+1,	 1.3151100E+3	
 7.0530416E+7,	 2.5806999E+1,	 1.3189204E+3	
 7.0530496E+7,	 2.5857621E+1,	 1.3208402E+3	
 7.0530576E+7,	 2.5908243E+1,	 1.3182609E+3	
 7.0530656E+7,	 2.5958865E+1,	 1.3149927E+3	
 7.0530736E+7,	 2.6009487E+1,	 1.3138105E+3	
 7.0530816E+7,	 2.6060108E+1,	 1.3166097E+3	
 7.0530896E+7,	 2.6110730E+1,	 1.3202492E+3	
 7.0530976E+7,	 2.6161352E+1,	 1.3210260E+3	
 7.0531056E+7,	 2.6211974E+1,	 1.3179384E+3	
 7.0531136E+7,	 2.6262596E+1,	 1.3141525E+3	
 7.0531216E+7,	 2.6313217E+1,	 1.3128921E+3	
 7.0531296E+7,	 2.6363839E+1,	 1.3143479E+3	
 7.0531376E+7,	 2.6414461E+1,	 1.3186176E+3	
 7.0531456E+7,	 2.6465083E+1,	 1.3207817E+3	
 7.0531536E+7,	 2.6515705E+1,	 1.3182414E+3	
 7.0531616E+7,	 2.6566327E+1,	 1.3145823E+3	
 7.0531696E+7,	 2.6616948E+1,	 1.3131803E+3	
 7.0531776E+7,	 2.6667570E+1,	 1.3149341E+3	
 7.0531856E+7,	 2.6718192E+1,	 1.3183782E+3	
 7.0531936E+7,	 2.6768814E+1,	 1.3208354E+3	
 7.0532016E+7,	 2.6819436E+1,	 1.3211725E+3	
 7.0532096E+7,	 2.6870057E+1,	 1.3193161E+3	
 7.0532176E+7,	 2.6920679E+1,	 1.3165218E+3	
 7.0532256E+7,	 2.6971301E+1,	 1.3139278E+3	
 7.0532336E+7,	 2.7021923E+1,	 1.3137958E+3	
 7.0532416E+7,	 2.7072545E+1,	 1.3171471E+3	
 7.0532496E+7,	 2.7123166E+1,	 1.3203421E+3	
 7.0532576E+7,	 2.7173788E+1,	 1.3198340E+3	
 7.0532656E+7,	 2.7224410E+1,	 1.3159502E+3	
 7.0532736E+7,	 2.7275032E+1,	 1.3135418E+3	
 7.0532816E+7,	 2.7325654E+1,	 1.3150562E+3	
