Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 7.2424296E+7,	-8.5044643E-1,	 4.4519785E+2	
 7.2424437E+7,	-8.4032207E-1,	 4.8656082E+2	
 7.2424580E+7,	-8.3019770E-1,	 5.3445774E+2	
 7.2424720E+7,	-8.2007334E-1,	 5.7969707E+2	
 7.2424860E+7,	-8.0994898E-1,	 6.2133610E+2	
 7.2425000E+7,	-7.9982462E-1,	 6.6790181E+2	
 7.2425140E+7,	-7.8970026E-1,	 7.0535177E+2	
 7.2425280E+7,	-7.7957589E-1,	 7.2748166E+2	
 7.2425420E+7,	-7.6945153E-1,	 7.3346603E+2	
 7.2425562E+7,	-7.5932717E-1,	 7.2912312E+2	
 7.2425702E+7,	-7.4920281E-1,	 7.2158039E+2	
 7.2425842E+7,	-7.3907844E-1,	 7.1041769E+2	
 7.2425983E+7,	-7.2895408E-1,	 6.9000489E+2	
 7.2426123E+7,	-7.1882972E-1,	 6.6610652E+2	
 7.2426263E+7,	-7.0870536E-1,	 6.3588423E+2	
 7.2426403E+7,	-6.9858099E-1,	 5.9852707E+2	
 7.2426543E+7,	-6.8845663E-1,	 5.6134343E+2	
 7.2426683E+7,	-6.7833227E-1,	 5.2429408E+2	
 7.2426823E+7,	-6.6820791E-1,	 4.8919639E+2	
 7.2426963E+7,	-6.5808355E-1,	 4.6892771E+2	
 7.2427103E+7,	-6.4795918E-1,	 4.4083536E+2	
 7.2427243E+7,	-6.3783482E-1,	 4.1701025E+2	
 7.2427383E+7,	-6.2771046E-1,	 4.0404004E+2	
 7.2427523E+7,	-6.1758610E-1,	 3.9350024E+2	
 7.2427663E+7,	-6.0746173E-1,	 3.8619933E+2	
 7.2427803E+7,	-5.9733737E-1,	 3.8232291E+2	
 7.2427943E+7,	-5.8721301E-1,	 3.8579628E+2	
 7.2428083E+7,	-5.7708865E-1,	 3.9172447E+2	
 7.2428223E+7,	-5.6696429E-1,	 4.0422323E+2	
 7.2428363E+7,	-5.5683992E-1,	 4.2032242E+2	
 7.2428503E+7,	-5.4671556E-1,	 4.4132388E+2	
 7.2428643E+7,	-5.3659120E-1,	 4.6384710E+2	
 7.2428786E+7,	-5.2646684E-1,	 4.8158526E+2	
 7.2428926E+7,	-5.1634247E-1,	 5.0831461E+2	
 7.2429066E+7,	-5.0621811E-1,	 5.3745478E+2	
 7.2429206E+7,	-4.9609375E-1,	 5.7174891E+2	
 7.2429346E+7,	-4.8596939E-1,	 6.1837566E+2	
 7.2429486E+7,	-4.7584503E-1,	 6.5732783E+2	
 7.2429629E+7,	-4.6572066E-1,	 6.8937469E+2	
 7.2429769E+7,	-4.5559630E-1,	 7.1830726E+2	
 7.2429909E+7,	-4.4547194E-1,	 7.3977286E+2	
 7.2430049E+7,	-4.3534758E-1,	 7.5461161E+2	
 7.2430189E+7,	-4.2522321E-1,	 7.6509523E+2	
 7.2430329E+7,	-4.1509885E-1,	 7.6899850E+2	
 7.2430469E+7,	-4.0497449E-1,	 7.6603568E+2	
 7.2430609E+7,	-3.9485013E-1,	 7.5846118E+2	
 7.2430749E+7,	-3.8472577E-1,	 7.4506104E+2	
 7.2430889E+7,	-3.7460140E-1,	 7.2322667E+2	
 7.2431029E+7,	-3.6447704E-1,	 6.9839036E+2	
 7.2431169E+7,	-3.5435268E-1,	 6.7520273E+2	
 7.2431309E+7,	-3.4422832E-1,	 6.5169519E+2	
 7.2431449E+7,	-3.3410395E-1,	 6.2810457E+2	
 7.2431589E+7,	-3.2397959E-1,	 6.0445040E+2	
 7.2431729E+7,	-3.1385523E-1,	 5.8006102E+2	
 7.2431874E+7,	-3.0373087E-1,	 5.5535662E+2	
 7.2432014E+7,	-2.9360651E-1,	 5.2821201E+2	
 7.2432155E+7,	-2.8348214E-1,	 5.0341719E+2	
 7.2432296E+7,	-2.7335778E-1,	 4.7231314E+2	
 7.2432436E+7,	-2.6323342E-1,	 4.3441620E+2	
 7.2432576E+7,	-2.5310906E-1,	 4.0774059E+2	
 7.2432716E+7,	-2.4298469E-1,	 3.8203469E+2	
 7.2432856E+7,	-2.3286033E-1,	 3.5543722E+2	
 7.2432996E+7,	-2.2273597E-1,	 3.3112359E+2	
 7.2433136E+7,	-2.1261161E-1,	 3.1525403E+2	
 7.2433276E+7,	-2.0248724E-1,	 3.1384221E+2	
 7.2433416E+7,	-1.9236288E-1,	 3.2608697E+2	
 7.2433557E+7,	-1.8223852E-1,	 3.5128480E+2	
 7.2433697E+7,	-1.7211416E-1,	 3.8908646E+2	
 7.2433837E+7,	-1.6198980E-1,	 4.3497068E+2	
 7.2433977E+7,	-1.5186543E-1,	 5.1427698E+2	
 7.2434118E+7,	-1.4174107E-1,	 5.9311187E+2	
 7.2434258E+7,	-1.3161671E-1,	 6.6154617E+2	
 7.2434399E+7,	-1.2149235E-1,	 7.1578896E+2	
 7.2434539E+7,	-1.1136798E-1,	 7.5522715E+2	
 7.2434679E+7,	-1.0124362E-1,	 7.8055936E+2	
 7.2434819E+7,	-9.1119260E-2,	 8.1047875E+2	
 7.2434962E+7,	-8.0994898E-2,	 8.2647043E+2	
 7.2435102E+7,	-7.0870536E-2,	 8.2941377E+2	
 7.2435242E+7,	-6.0746173E-2,	 8.1951147E+2	
 7.2435382E+7,	-5.0621811E-2,	 7.9495358E+2	
 7.2435527E+7,	-4.0497449E-2,	 7.5534439E+2	
 7.2435667E+7,	-3.0373087E-2,	 7.1478015E+2	
 7.2435812E+7,	-2.0248724E-2,	 6.6336346E+2	
 7.2435952E+7,	-1.0124362E-2,	 6.1276013E+2	
 7.2436092E+7,	 0.0000000E+0,	 5.0320226E+2	
 7.2436232E+7,	 1.0124362E-2,	 4.0324622E+2	
 7.2436372E+7,	 2.0248724E-2,	 3.6244017E+2	
 7.2436512E+7,	 3.0373087E-2,	 3.5687593E+2	
 7.2436652E+7,	 4.0497449E-2,	 3.4437472E+2	
 7.2436792E+7,	 5.0621811E-2,	 3.2453102E+2	
 7.2436932E+7,	 6.0746173E-2,	 3.0626526E+2	
 7.2437072E+7,	 7.0870536E-2,	 3.0258182E+2	
 7.2437212E+7,	 8.0994898E-2,	 3.1122375E+2	
 7.2437352E+7,	 9.1119260E-2,	 3.2547143E+2	
 7.2437492E+7,	 1.0124362E-1,	 3.4670249E+2	
 7.2437632E+7,	 1.1136798E-1,	 3.7346360E+2	
 7.2437777E+7,	 1.2149235E-1,	 3.9902052E+2	
 7.2437917E+7,	 1.3161671E-1,	 4.3805569E+2	
 7.2438062E+7,	 1.4174107E-1,	 4.8475820E+2	
 7.2438202E+7,	 1.5186543E-1,	 5.3856617E+2	
 7.2438342E+7,	 1.6198980E-1,	 5.9900099E+2	
 7.2438482E+7,	 1.7211416E-1,	 6.5544212E+2	
 7.2438622E+7,	 1.8223852E-1,	 7.0051295E+2	
 7.2438762E+7,	 1.9236288E-1,	 7.3764044E+2	
 7.2438905E+7,	 2.0248724E-1,	 7.6019055E+2	
 7.2439045E+7,	 2.1261161E-1,	 7.6538593E+2	
 7.2439185E+7,	 2.2273597E-1,	 7.6120907E+2	
 7.2439325E+7,	 2.3286033E-1,	 7.4974841E+2	
 7.2439465E+7,	 2.4298469E-1,	 7.3318028E+2	
 7.2439608E+7,	 2.5310906E-1,	 7.1366394E+2	
 7.2439748E+7,	 2.6323342E-1,	 6.9067907E+2	
 7.2439888E+7,	 2.7335778E-1,	 6.6283834E+2	
 7.2440029E+7,	 2.8348214E-1,	 6.3207620E+2	
 7.2440169E+7,	 2.9360651E-1,	 6.0060328E+2	
 7.2440311E+7,	 3.0373087E-1,	 5.7252562E+2	
 7.2440456E+7,	 3.1385523E-1,	 5.4445773E+2	
 7.2440598E+7,	 3.2397959E-1,	 5.1563263E+2	
 7.2440738E+7,	 3.3410395E-1,	 4.8841476E+2	
 7.2440878E+7,	 3.4422832E-1,	 4.6734247E+2	
 7.2441018E+7,	 3.5435268E-1,	 4.4698095E+2	
 7.2441163E+7,	 3.6447704E-1,	 4.3109673E+2	
 7.2441303E+7,	 3.7460140E-1,	 4.1485098E+2	
 7.2441443E+7,	 3.8472577E-1,	 4.0795797E+2	
 7.2441583E+7,	 3.9485013E-1,	 4.0873960E+2	
 7.2441723E+7,	 4.0497449E-1,	 4.1523203E+2	
 7.2441863E+7,	 4.1509885E-1,	 4.2984855E+2	
 7.2442003E+7,	 4.2522321E-1,	 4.5216414E+2	
 7.2442143E+7,	 4.3534758E-1,	 4.8462629E+2	
 7.2442283E+7,	 4.4547194E-1,	 5.2410847E+2	
 7.2442423E+7,	 4.5559630E-1,	 5.6367856E+2	
 7.2442563E+7,	 4.6572066E-1,	 6.0514897E+2	
 7.2442703E+7,	 4.7584503E-1,	 6.4297754E+2	
 7.2442843E+7,	 4.8596939E-1,	 6.7458719E+2	
 7.2442983E+7,	 4.9609375E-1,	 6.9141918E+2	
 7.2443123E+7,	 5.0621811E-1,	 6.9033223E+2	
 7.2443263E+7,	 5.1634247E-1,	 6.7689306E+2	
 7.2443403E+7,	 5.2646684E-1,	 6.5428680E+2	
 7.2443543E+7,	 5.3659120E-1,	 6.3582319E+2	
 7.2443687E+7,	 5.4671556E-1,	 6.1336589E+2	
 7.2443827E+7,	 5.5683992E-1,	 5.8165848E+2	
 7.2443967E+7,	 5.6696429E-1,	 5.4846603E+2	
 7.2444110E+7,	 5.7708865E-1,	 5.1472640E+2	
 7.2444254E+7,	 5.8721301E-1,	 4.7944066E+2	
 7.2444394E+7,	 5.9733737E-1,	 4.4599658E+2	
 7.2444534E+7,	 6.0746173E-1,	 4.1542011E+2	
 7.2444674E+7,	 6.1758610E-1,	 3.9342207E+2	
 7.2444814E+7,	 6.2771046E-1,	 3.7969223E+2	
 7.2444954E+7,	 6.3783482E-1,	 3.7479970E+2	
 7.2445094E+7,	 6.4795918E-1,	 3.8410357E+2	
 7.2445234E+7,	 6.5808355E-1,	 3.9466780E+2	
 7.2445374E+7,	 6.6820791E-1,	 4.0630433E+2	
 7.2445514E+7,	 6.7833227E-1,	 4.2177820E+2	
 7.2445654E+7,	 6.8845663E-1,	 4.4277236E+2	
 7.2445794E+7,	 6.9858099E-1,	 4.7779924E+2	
 7.2445934E+7,	 7.0870536E-1,	 5.2022469E+2	
 7.2446076E+7,	 7.1882972E-1,	 5.5389839E+2	
 7.2446216E+7,	 7.2895408E-1,	 5.8652908E+2	
 7.2446360E+7,	 7.3907844E-1,	 6.2568390E+2	
 7.2446504E+7,	 7.4920281E-1,	 6.6139716E+2	
 7.2446645E+7,	 7.5932717E-1,	 6.9398147E+2	
 7.2446785E+7,	 7.6945153E-1,	 7.1719348E+2	
 7.2446925E+7,	 7.7957589E-1,	 7.4247193E+2	
 7.2447068E+7,	 7.8970026E-1,	 7.6761603E+2	
 7.2447208E+7,	 7.9982462E-1,	 7.8863215E+2	
 7.2447348E+7,	 8.0994898E-1,	 8.0496824E+2	
 7.2447488E+7,	 8.2007334E-1,	 8.0902052E+2	
 7.2447628E+7,	 8.3019770E-1,	 8.0092084E+2	
 7.2447768E+7,	 8.4032207E-1,	 7.8641915E+2	
 7.2447913E+7,	 8.5044643E-1,	 7.6526868E+2	
 7.2448053E+7,	 8.6057079E-1,	 7.3391306E+2	
 7.2448193E+7,	 8.7069515E-1,	 6.9977772E+2	
 7.2448333E+7,	 8.8081952E-1,	 6.6445285E+2	
 7.2448473E+7,	 8.9094388E-1,	 6.2180507E+2	
 7.2448613E+7,	 9.0106824E-1,	 5.7680261E+2	
 7.2448754E+7,	 9.1119260E-1,	 5.3632635E+2	
 7.2448894E+7,	 9.2131696E-1,	 4.9156326E+2	
 7.2449034E+7,	 9.3144133E-1,	 4.5178553E+2	
 7.2449174E+7,	 9.4156569E-1,	 4.1567904E+2	
 7.2449314E+7,	 9.5169005E-1,	 3.8425013E+2	
 7.2449454E+7,	 9.6181441E-1,	 3.5830238E+2	
 7.2449594E+7,	 9.7193878E-1,	 3.3687836E+2	
 7.2449734E+7,	 9.8206314E-1,	 3.1843430E+2	
 7.2449874E+7,	 9.9218750E-1,	 3.0093551E+2	
 7.2450014E+7,	 1.0023119E+0,	 2.8872252E+2	
 7.2450154E+7,	 1.0124362E+0,	 2.7833903E+2	
 7.2450294E+7,	 1.0225606E+0,	 2.7418172E+2	
 7.2450434E+7,	 1.0326849E+0,	 2.7819002E+2	
 7.2450574E+7,	 1.0428093E+0,	 2.8807521E+2	
 7.2450714E+7,	 1.0529337E+0,	 3.0408159E+2	
 7.2450854E+7,	 1.0630580E+0,	 3.3313873E+2	
 7.2450994E+7,	 1.0731824E+0,	 3.7623596E+2	
 7.2451139E+7,	 1.0833068E+0,	 4.2994872E+2	
 7.2451279E+7,	 1.0934311E+0,	 4.8864681E+2	
 7.2451419E+7,	 1.1035555E+0,	 5.5380553E+2	
 7.2451559E+7,	 1.1136798E+0,	 6.2437224E+2	
 7.2451699E+7,	 1.1238042E+0,	 6.8750370E+2	
 7.2451839E+7,	 1.1339286E+0,	 7.4766731E+2	
 7.2451984E+7,	 1.1440529E+0,	 8.0424035E+2	
 7.2452124E+7,	 1.1541773E+0,	 8.3460915E+2	
 7.2452264E+7,	 1.1643017E+0,	 8.3197361E+2	
 7.2452404E+7,	 1.1744260E+0,	 8.1320953E+2	
 7.2452544E+7,	 1.1845504E+0,	 7.9379088E+2	
 7.2452684E+7,	 1.1946747E+0,	 7.6379824E+2	
 7.2452824E+7,	 1.2047991E+0,	 7.1812898E+2	
 7.2452965E+7,	 1.2149235E+0,	 6.6209090E+2	
 7.2453105E+7,	 1.2250478E+0,	 6.0167319E+2	
 7.2453245E+7,	 1.2351722E+0,	 5.4245234E+2	
 7.2453389E+7,	 1.2452966E+0,	 4.7093064E+2	
 7.2453529E+7,	 1.2554209E+0,	 4.1348803E+2	
 7.2453669E+7,	 1.2655453E+0,	 3.7372252E+2	
 7.2453812E+7,	 1.2756696E+0,	 3.4276015E+2	
 7.2453952E+7,	 1.2857940E+0,	 3.2825112E+2	
 7.2454092E+7,	 1.2959184E+0,	 3.5818514E+2	
 7.2454232E+7,	 1.3060427E+0,	 3.9540058E+2	
 7.2454372E+7,	 1.3161671E+0,	 4.0800682E+2	
 7.2454512E+7,	 1.3262915E+0,	 4.2074743E+2	
 7.2454652E+7,	 1.3364158E+0,	 4.5057890E+2	
 7.2454792E+7,	 1.3465402E+0,	 4.9953103E+2	
 7.2454933E+7,	 1.3566645E+0,	 5.5476797E+2	
 7.2455073E+7,	 1.3667889E+0,	 6.0038346E+2	
 7.2455217E+7,	 1.3769133E+0,	 6.4494872E+2	
 7.2455357E+7,	 1.3870376E+0,	 6.8364924E+2	
 7.2455497E+7,	 1.3971620E+0,	 7.1484858E+2	
 7.2455637E+7,	 1.4072864E+0,	 7.3133856E+2	
 7.2455777E+7,	 1.4174107E+0,	 7.3702490E+2	
 7.2455917E+7,	 1.4275351E+0,	 7.3905963E+2	
 7.2456057E+7,	 1.4376594E+0,	 7.3360282E+2	
 7.2456197E+7,	 1.4477838E+0,	 7.1256232E+2	
 7.2456337E+7,	 1.4579082E+0,	 6.7690283E+2	
 7.2456477E+7,	 1.4680325E+0,	 6.3709819E+2	
 7.2456617E+7,	 1.4781569E+0,	 5.9510016E+2	
 7.2456758E+7,	 1.4882812E+0,	 5.5391061E+2	
 7.2456898E+7,	 1.4984056E+0,	 5.0770396E+2	
 7.2457038E+7,	 1.5085300E+0,	 4.6878114E+2	
 7.2457178E+7,	 1.5186543E+0,	 4.3556425E+2	
 7.2457318E+7,	 1.5287787E+0,	 4.1626525E+2	
 7.2457458E+7,	 1.5389031E+0,	 4.0813872E+2	
 7.2457598E+7,	 1.5490274E+0,	 4.0688080E+2	
 7.2457738E+7,	 1.5591518E+0,	 4.1015142E+2	
 7.2457878E+7,	 1.5692761E+0,	 4.2184171E+2	
 7.2458018E+7,	 1.5794005E+0,	 4.3851733E+2	
 7.2458158E+7,	 1.5895249E+0,	 4.5831949E+2	
 7.2458298E+7,	 1.5996492E+0,	 4.7994137E+2	
 7.2458438E+7,	 1.6097736E+0,	 5.0207376E+2	
 7.2458578E+7,	 1.6198980E+0,	 5.2599168E+2	
 7.2458718E+7,	 1.6300223E+0,	 5.5382752E+2	
 7.2458863E+7,	 1.6401467E+0,	 5.8227891E+2	
 7.2459003E+7,	 1.6502710E+0,	 6.1062282E+2	
 7.2459143E+7,	 1.6603954E+0,	 6.3925016E+2	
 7.2459283E+7,	 1.6705198E+0,	 6.6955549E+2	
 7.2459423E+7,	 1.6806441E+0,	 6.9899857E+2	
 7.2459563E+7,	 1.6907685E+0,	 7.1811432E+2	
 7.2459706E+7,	 1.7008929E+0,	 7.3031753E+2	
 7.2459846E+7,	 1.7110172E+0,	 7.3036152E+2	
 7.2459986E+7,	 1.7211416E+0,	 7.1920127E+2	
 7.2460126E+7,	 1.7312659E+0,	 6.9220078E+2	
 7.2460266E+7,	 1.7413903E+0,	 6.5775526E+2	
 7.2460406E+7,	 1.7515147E+0,	 6.1888373E+2	
 7.2460546E+7,	 1.7616390E+0,	 5.6778944E+2	
 7.2460686E+7,	 1.7717634E+0,	 5.1411331E+2	
 7.2460826E+7,	 1.7818878E+0,	 4.6408647E+2	
 7.2460966E+7,	 1.7920121E+0,	 4.0296042E+2	
 7.2461111E+7,	 1.8021365E+0,	 3.6112848E+2	
 7.2461251E+7,	 1.8122608E+0,	 3.4780654E+2	
 7.2461391E+7,	 1.8223852E+0,	 3.5046899E+2	
 7.2461531E+7,	 1.8325096E+0,	 3.5706401E+2	
 7.2461671E+7,	 1.8426339E+0,	 3.7171715E+2	
 7.2461811E+7,	 1.8527583E+0,	 3.9505374E+2	
 7.2461956E+7,	 1.8628827E+0,	 4.2952612E+2	
 7.2462096E+7,	 1.8730070E+0,	 4.6575722E+2	
 7.2462236E+7,	 1.8831314E+0,	 5.0413775E+2	
 7.2462376E+7,	 1.8932557E+0,	 5.5220813E+2	
 7.2462517E+7,	 1.9033801E+0,	 6.0244989E+2	
 7.2462657E+7,	 1.9135045E+0,	 6.5147781E+2	
 7.2462797E+7,	 1.9236288E+0,	 6.9269907E+2	
 7.2462937E+7,	 1.9337532E+0,	 7.2611386E+2	
 7.2463077E+7,	 1.9438776E+0,	 7.5913775E+2	
 7.2463217E+7,	 1.9540019E+0,	 7.8650218E+2	
 7.2463357E+7,	 1.9641263E+0,	 7.9646313E+2	
 7.2463497E+7,	 1.9742506E+0,	 8.0374205E+2	
 7.2463637E+7,	 1.9843750E+0,	 8.0545431E+2	
 7.2463777E+7,	 1.9944994E+0,	 7.9904979E+2	
 7.2463917E+7,	 2.0046237E+0,	 7.8247923E+2	
 7.2464057E+7,	 2.0147481E+0,	 7.6283830E+2	
 7.2464197E+7,	 2.0248724E+0,	 7.3684663E+2	
 7.2464337E+7,	 2.0349968E+0,	 7.0500976E+2	
 7.2464477E+7,	 2.0451212E+0,	 6.7116266E+2	
 7.2464617E+7,	 2.0552455E+0,	 6.3809234E+2	
 7.2464757E+7,	 2.0653699E+0,	 6.0382754E+2	
 7.2464897E+7,	 2.0754943E+0,	 5.6401807E+2	
 7.2465037E+7,	 2.0856186E+0,	 5.2271616E+2	
 7.2465177E+7,	 2.0957430E+0,	 4.7053736E+2	
 7.2465317E+7,	 2.1058673E+0,	 4.1496825E+2	
 7.2465457E+7,	 2.1159917E+0,	 3.7448949E+2	
 7.2465598E+7,	 2.1261161E+0,	 3.4330240E+2	
 7.2465738E+7,	 2.1362404E+0,	 3.2157549E+2	
 7.2465878E+7,	 2.1463648E+0,	 3.1055203E+2	
 7.2466018E+7,	 2.1564892E+0,	 3.1008792E+2	
 7.2466158E+7,	 2.1666135E+0,	 3.1807768E+2	
 7.2466298E+7,	 2.1767379E+0,	 3.3555692E+2	
 7.2466438E+7,	 2.1868622E+0,	 3.5914266E+2	
 7.2466578E+7,	 2.1969866E+0,	 3.8426721E+2	
 7.2466723E+7,	 2.2071110E+0,	 4.1600636E+2	
 7.2466865E+7,	 2.2172353E+0,	 4.5884955E+2	
 7.2467005E+7,	 2.2273597E+0,	 5.0203711E+2	
 7.2467145E+7,	 2.2374841E+0,	 5.3592086E+2	
 7.2467285E+7,	 2.2476084E+0,	 5.6693697E+2	
 7.2467425E+7,	 2.2577328E+0,	 5.9706151E+2	
 7.2467565E+7,	 2.2678571E+0,	 6.2604058E+2	
 7.2467705E+7,	 2.2779815E+0,	 6.5391308E+2	
 7.2467848E+7,	 2.2881059E+0,	 6.8155837E+2	
 7.2467988E+7,	 2.2982302E+0,	 7.0457500E+2	
 7.2468128E+7,	 2.3083546E+0,	 7.2867858E+2	
 7.2468268E+7,	 2.3184790E+0,	 7.5643867E+2	
 7.2468408E+7,	 2.3286033E+0,	 7.7792865E+2	
 7.2468548E+7,	 2.3387277E+0,	 7.8881532E+2	
 7.2468688E+7,	 2.3488520E+0,	 7.9633611E+2	
 7.2468828E+7,	 2.3589764E+0,	 7.9546654E+2	
 7.2468968E+7,	 2.3691008E+0,	 7.7898145E+2	
 7.2469108E+7,	 2.3792251E+0,	 7.5332683E+2	
 7.2469248E+7,	 2.3893495E+0,	 7.1632147E+2	
 7.2469389E+7,	 2.3994739E+0,	 6.7202979E+2	
 7.2469529E+7,	 2.4095982E+0,	 6.1924523E+2	
 7.2469669E+7,	 2.4197226E+0,	 5.6028336E+2	
 7.2469809E+7,	 2.4298469E+0,	 4.9402052E+2	
 7.2469949E+7,	 2.4399713E+0,	 4.2534441E+2	
 7.2470089E+7,	 2.4500957E+0,	 3.7119687E+2	
 7.2470229E+7,	 2.4602200E+0,	 3.5310456E+2	
 7.2470369E+7,	 2.4703444E+0,	 3.5302150E+2	
 7.2470509E+7,	 2.4804687E+0,	 3.5817540E+2	
 7.2470649E+7,	 2.4905931E+0,	 3.6974353E+2	
 7.2470789E+7,	 2.5007175E+0,	 3.9518318E+2	
 7.2470929E+7,	 2.5108418E+0,	 4.3070835E+2	
 7.2471071E+7,	 2.5209662E+0,	 4.7056669E+2	
 7.2471211E+7,	 2.5310906E+0,	 5.1357597E+2	
 7.2471351E+7,	 2.5412149E+0,	 5.6228137E+2	
 7.2471494E+7,	 2.5513393E+0,	 6.1809963E+2	
 7.2471634E+7,	 2.5614636E+0,	 6.6383976E+2	
 7.2471779E+7,	 2.5715880E+0,	 7.0571816E+2	
 7.2471919E+7,	 2.5817124E+0,	 7.3260868E+2	
 7.2472059E+7,	 2.5918367E+0,	 7.2024673E+2	
 7.2472199E+7,	 2.6019611E+0,	 7.0027846E+2	
 7.2472339E+7,	 2.6120855E+0,	 6.9402051E+2	
 7.2472479E+7,	 2.6222098E+0,	 6.8790913E+2	
 7.2472619E+7,	 2.6323342E+0,	 6.6964585E+2	
 7.2472763E+7,	 2.6424585E+0,	 6.2753296E+2	
 7.2472903E+7,	 2.6525829E+0,	 5.8054960E+2	
 7.2473043E+7,	 2.6627073E+0,	 5.4223007E+2	
 7.2473183E+7,	 2.6728316E+0,	 4.9846116E+2	
 7.2473323E+7,	 2.6829560E+0,	 4.5845628E+2	
 7.2473463E+7,	 2.6930804E+0,	 4.2552516E+2	
 7.2473603E+7,	 2.7032047E+0,	 4.0070102E+2	
 7.2473745E+7,	 2.7133291E+0,	 3.8874939E+2	
 7.2473885E+7,	 2.7234534E+0,	 3.7917930E+2	
 7.2474025E+7,	 2.7335778E+0,	 3.7935761E+2	
 7.2474165E+7,	 2.7437022E+0,	 3.9269662E+2	
 7.2474305E+7,	 2.7538265E+0,	 4.2564240E+2	
 7.2474448E+7,	 2.7639509E+0,	 4.6287251E+2	
 7.2474591E+7,	 2.7740753E+0,	 5.0867856E+2	
 7.2474731E+7,	 2.7841996E+0,	 5.6030285E+2	
 7.2474876E+7,	 2.7943240E+0,	 6.0982656E+2	
 7.2475018E+7,	 2.8044483E+0,	 6.5485346E+2	
 7.2475158E+7,	 2.8145727E+0,	 6.9614315E+2	
 7.2475298E+7,	 2.8246971E+0,	 7.2616512E+2	
 7.2475438E+7,	 2.8348214E+0,	 7.4791402E+2	
 7.2475578E+7,	 2.8449458E+0,	 7.6015389E+2	
 7.2475718E+7,	 2.8550702E+0,	 7.6178312E+2	
 7.2475858E+7,	 2.8651945E+0,	 7.5493652E+2	
 7.2475998E+7,	 2.8753189E+0,	 7.3929167E+2	
 7.2476138E+7,	 2.8854432E+0,	 7.2290426E+2	
 7.2476278E+7,	 2.8955676E+0,	 7.0147043E+2	
 7.2476418E+7,	 2.9056920E+0,	 6.7788714E+2	
 7.2476558E+7,	 2.9158163E+0,	 6.4896190E+2	
 7.2476698E+7,	 2.9259407E+0,	 6.1531508E+2	
 7.2476838E+7,	 2.9360651E+0,	 5.8266973E+2	
 7.2476978E+7,	 2.9461894E+0,	 5.5187345E+2	
 7.2477118E+7,	 2.9563138E+0,	 5.1472151E+2	
 7.2477258E+7,	 2.9664381E+0,	 4.6358818E+2	
 7.2477403E+7,	 2.9765625E+0,	 4.1208598E+2	
 7.2477547E+7,	 2.9866869E+0,	 3.7728384E+2	
 7.2477687E+7,	 2.9968112E+0,	 3.5298973E+2	
 7.2477832E+7,	 3.0069356E+0,	 3.4020030E+2	
 7.2477972E+7,	 3.0170599E+0,	 3.4118712E+2	
 7.2478112E+7,	 3.0271843E+0,	 3.5787493E+2	
 7.2478254E+7,	 3.0373087E+0,	 3.8944551E+2	
 7.2478394E+7,	 3.0474330E+0,	 4.3271616E+2	
 7.2478535E+7,	 3.0575574E+0,	 4.8197117E+2	
 7.2478675E+7,	 3.0676818E+0,	 5.3992426E+2	
 7.2478815E+7,	 3.0778061E+0,	 6.0323888E+2	
 7.2478955E+7,	 3.0879305E+0,	 6.7666829E+2	
 7.2479095E+7,	 3.0980548E+0,	 7.4308258E+2	
 7.2479235E+7,	 3.1081792E+0,	 7.7673179E+2	
 7.2479375E+7,	 3.1183036E+0,	 7.9300684E+2	
 7.2479515E+7,	 3.1284279E+0,	 7.9585004E+2	
 7.2479655E+7,	 3.1385523E+0,	 7.9160720E+2	
 7.2479795E+7,	 3.1486767E+0,	 7.7841473E+2	
 7.2479936E+7,	 3.1588010E+0,	 7.5736690E+2	
 7.2480081E+7,	 3.1689254E+0,	 7.2295552E+2	
 7.2480221E+7,	 3.1790497E+0,	 6.8099171E+2	
 7.2480361E+7,	 3.1891741E+0,	 6.3341963E+2	
 7.2480501E+7,	 3.1992985E+0,	 5.8394969E+2	
 7.2480641E+7,	 3.2094228E+0,	 5.4124081E+2	
 7.2480781E+7,	 3.2195472E+0,	 4.9818516E+2	
 7.2480925E+7,	 3.2296716E+0,	 4.5812896E+2	
 7.2481065E+7,	 3.2397959E+0,	 4.1863459E+2	
 7.2481205E+7,	 3.2499203E+0,	 3.8373962E+2	
 7.2481348E+7,	 3.2600446E+0,	 3.6175379E+2	
 7.2481488E+7,	 3.2701690E+0,	 3.4689057E+2	
 7.2481628E+7,	 3.2802934E+0,	 3.3665854E+2	
 7.2481768E+7,	 3.2904177E+0,	 3.3204690E+2	
 7.2481908E+7,	 3.3005421E+0,	 3.3746460E+2	
 7.2482048E+7,	 3.3106665E+0,	 3.4811920E+2	
 7.2482190E+7,	 3.3207908E+0,	 3.6851490E+2	
 7.2482330E+7,	 3.3309152E+0,	 3.9489740E+2	
 7.2482470E+7,	 3.3410395E+0,	 4.2737421E+2	
 7.2482610E+7,	 3.3511639E+0,	 4.5445043E+2	
 7.2482750E+7,	 3.3612883E+0,	 4.7717881E+2	
 7.2482894E+7,	 3.3714126E+0,	 5.0950658E+2	
 7.2483034E+7,	 3.3815370E+0,	 5.4889351E+2	
 7.2483175E+7,	 3.3916614E+0,	 5.9248167E+2	
 7.2483315E+7,	 3.4017857E+0,	 6.4153641E+2	
 7.2483460E+7,	 3.4119101E+0,	 6.8652910E+2	
 7.2483600E+7,	 3.4220344E+0,	 7.1975088E+2	
