SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 14 13:32:49 GMT-05:00 2024
User: ULAVAL
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
639,00	3654,11
640,00	3643,01
641,00	3614,74
642,00	3626,47
643,00	3618,83
644,00	3631,26
645,00	3636,55
646,00	3623,18
647,00	3604,42
648,00	3580,82
649,00	3589,99
650,00	3594,64
651,00	3576,27
652,00	3584,07
653,00	3561,04
654,00	3537,34
655,00	3548,92
656,00	3520,31
657,00	3520,03
658,00	3527,69
659,00	3512,06
660,00	3518,91
661,00	3514,60
662,00	3503,22
663,00	3497,62
664,00	3493,04
665,00	3472,80
666,00	3472,38
667,00	3437,65
668,00	3435,92
669,00	3432,37
670,00	3415,89
671,00	3421,23
672,00	3389,21
673,00	3348,26
674,00	3334,60
675,00	3319,24
676,00	3332,78
677,00	3369,83
678,00	3370,72
679,00	3365,72
680,00	3349,88
681,00	3319,28
682,00	3348,50
683,00	3343,51
684,00	3301,72
685,00	3307,18
686,00	3307,77
687,00	3265,58
688,00	3247,75
689,00	3239,97
690,00	3250,40
691,00	3223,91
692,00	3201,89
693,00	3210,26
694,00	3180,31
695,00	3166,36
696,00	3162,50
697,00	3153,38
698,00	3141,69
699,00	3113,44
700,00	3117,68
701,00	3102,78
702,00	3093,29
703,00	3068,78
704,00	3051,25
705,00	3036,32
706,00	3027,11
707,00	3045,85
708,00	3052,17
709,00	3034,04
710,00	3039,09
711,00	3046,08
712,00	3027,76
713,00	3002,13
714,00	2973,49
715,00	2970,95
716,00	2965,48
717,00	2956,24
718,00	2935,95
719,00	2946,06
720,00	2963,89
721,00	2944,20
722,00	2910,14
723,00	2902,20
724,00	2878,68
725,00	2878,23
726,00	2870,91
727,00	2836,80
728,00	2864,14
729,00	2833,40
730,00	2835,19
731,00	2816,23
732,00	2807,79
733,00	2818,55
734,00	2780,39
735,00	2775,59
736,00	2754,21
737,00	2791,13
738,00	2732,92
739,00	2724,17
740,00	2699,83
741,00	2681,90
742,00	2695,75
743,00	2647,76
744,00	2645,25
745,00	2636,81
746,00	2642,60
747,00	2617,50
748,00	2599,16
749,00	2582,55
750,00	2579,92
751,00	2564,92
752,00	2524,95
753,00	2508,92
754,00	2491,47
755,00	2480,91
756,00	2459,27
757,00	2428,64
758,00	2432,83
759,00	2408,77
760,00	2401,94
761,00	2363,40
762,00	2322,17
763,00	2320,75
764,00	2317,97
765,00	2294,81
766,00	2297,28
767,00	2260,62
768,00	2235,01
769,00	2210,70
770,00	2193,87
771,00	2176,66
772,00	2185,08
773,00	2157,26
774,00	2119,69
775,00	2099,99
776,00	2108,23
777,00	2072,37
778,00	2029,68
779,00	2019,54
780,00	1996,38
781,00	2000,49
782,00	1960,92
783,00	1959,87
784,00	1938,60
785,00	1943,08
786,00	1906,27
787,00	1892,33
788,00	1888,89
789,00	1859,62
790,00	1843,34
791,00	1837,85
792,00	1826,52
793,00	1798,46
794,00	1781,70
795,00	1790,98
796,00	1804,49
797,00	1808,15
798,00	1811,93
799,00	1809,87
800,00	1803,79
801,00	1800,27
802,00	1803,08
803,00	1781,13
804,00	1767,14
805,00	1774,02
806,00	1749,67
807,00	1738,10
808,00	1722,11
809,00	1724,27
810,00	1688,96
811,00	1672,30
812,00	1662,87
813,00	1649,79
814,00	1634,80
815,00	1634,03
816,00	1596,08
817,00	1580,88
818,00	1554,28
819,00	1549,66
820,00	1501,54
821,00	1517,24
822,00	1471,19
823,00	1477,39
824,00	1466,19
825,00	1434,97
826,00	1432,40
827,00	1404,57
828,00	1414,42
829,00	1366,13
830,00	1361,54
831,00	1354,51
832,00	1327,75
833,00	1303,14
834,00	1320,56
835,00	1296,74
836,00	1295,18
837,00	1264,65
838,00	1255,78
839,00	1248,85
840,00	1232,92
841,00	1235,32
842,00	1231,51
843,00	1201,39
844,00	1203,16
845,00	1182,91
846,00	1178,51
847,00	1171,56
848,00	1146,61
849,00	1171,36
850,00	1149,44
851,00	1124,55
852,00	1112,23
853,00	1108,72
854,00	1117,05
855,00	1102,32
856,00	1097,43
857,00	1084,24
858,00	1070,60
859,00	1062,53
860,00	1044,44
861,00	1054,82
862,00	1052,67
863,00	1039,95
864,00	1025,71
865,00	1019,47
866,00	1004,19
867,00	996,34
868,00	984,41
869,00	973,75
870,00	944,50
871,00	946,16
872,00	950,83
873,00	943,10
874,00	938,85
875,00	940,19
876,00	939,06
877,00	938,60
878,00	920,91
879,00	921,12
880,00	937,56
881,00	923,11
882,00	936,03
883,00	931,08
884,00	925,50
885,00	937,00
886,00	960,93
887,00	948,46
888,00	936,03
889,00	952,46
890,00	947,79
891,00	940,40
892,00	931,73
893,00	942,55
894,00	918,08
895,00	932,75
896,00	911,80
897,00	910,49
898,00	905,35
899,00	910,34
900,00	897,60
901,00	895,70
902,00	883,27
903,00	869,92
904,00	863,70
