SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 14 13:36:13 GMT-05:00 2024
User: ULAVAL
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
659,00	132,88
660,00	137,00
661,00	135,96
662,00	135,44
663,00	134,46
664,00	135,33
665,00	137,01
666,00	133,55
667,00	135,64
668,00	132,71
669,00	135,26
670,00	132,09
671,00	133,49
672,00	136,00
673,00	133,19
674,00	134,04
675,00	135,49
676,00	134,77
677,00	137,02
678,00	136,65
679,00	133,43
680,00	134,29
681,00	132,44
682,00	133,23
683,00	136,87
684,00	135,93
685,00	135,55
686,00	133,98
687,00	136,89
688,00	136,01
689,00	134,99
690,00	134,07
691,00	137,95
692,00	136,68
693,00	134,43
694,00	134,83
695,00	135,73
696,00	139,66
697,00	140,07
698,00	135,23
699,00	134,71
700,00	132,37
701,00	132,95
702,00	136,45
703,00	132,44
704,00	133,66
705,00	133,06
706,00	133,22
707,00	134,14
708,00	133,30
709,00	134,93
710,00	134,38
711,00	136,10
712,00	132,07
713,00	134,68
714,00	131,29
715,00	134,99
716,00	136,85
717,00	135,90
718,00	133,92
719,00	135,00
720,00	132,99
721,00	132,97
722,00	132,98
723,00	133,96
724,00	134,94
725,00	133,94
726,00	132,98
727,00	135,05
728,00	130,96
729,00	133,90
730,00	134,06
731,00	135,10
732,00	133,14
733,00	134,05
734,00	134,91
735,00	132,98
736,00	135,99
737,00	155,97
738,00	135,00
739,00	136,00
740,00	131,88
741,00	133,95
742,00	134,98
743,00	136,96
744,00	133,98
745,00	134,08
746,00	132,42
747,00	132,48
748,00	137,41
749,00	135,94
750,00	135,59
751,00	141,45
752,00	132,37
753,00	133,72
754,00	134,27
755,00	135,06
756,00	133,59
757,00	135,50
758,00	131,12
759,00	136,98
760,00	132,93
761,00	134,08
762,00	139,99
763,00	144,42
764,00	145,91
765,00	140,16
766,00	135,79
767,00	135,18
768,00	136,00
769,00	134,98
770,00	136,09
771,00	134,52
772,00	139,11
773,00	136,61
774,00	134,78
775,00	135,49
776,00	135,47
777,00	136,76
778,00	137,11
779,00	134,38
780,00	135,28
781,00	133,33
782,00	132,17
783,00	137,11
784,00	135,09
785,00	134,10
786,00	135,05
787,00	132,78
788,00	134,22
789,00	135,96
790,00	131,09
791,00	133,51
792,00	134,11
793,00	133,87
794,00	137,20
795,00	138,00
796,00	137,22
797,00	135,63
798,00	133,83
799,00	136,24
800,00	134,01
